,Variance,Lag-1 AC,Smax
87,0.7219059035061433,0.5534911597243032,0.6428571428571428
88,0.6375986414943562,0.6681650184796724,0.8571428571428571
89,0.8735391069823194,0.9148936170212765,0.7142857142857142
90,0.8118070122864848,0.8799320747178103,0.7142857142857142
91,0.6873439216861451,0.7816401957846368,0.5714285714285714
92,0.650184796723604,0.7384876635700728,0.0
93,0.6855458995105383,0.8096094296274098,0.9285714285714285
94,0.9035061432424333,0.9170911996803516,0.8571428571428571
95,0.5914494056537808,0.4699830186794525,0.6428571428571428
96,0.5754669863150534,0.43801818000199777,-0.07142857142857142
97,0.8523624013585055,0.9386674657876336,0.9999999999999998
98,0.7746478873239436,0.7740485465987413,0.4999999999999999
99,0.406253121566277,0.49935071421436417,0.14285714285714285
100,0.5395065428029168,0.6399960043951652,0.7142857142857142
