,Variance,Lag-1 AC,Smax
1,0.9480667480667481,0.9253398453398454,0.9738562091503269
2,0.852014652014652,0.7972161172161172,0.9084967320261439
3,0.9106552706552706,0.9091575091575091,0.9477124183006538
4,0.937061457061457,0.9172975172975173,0.934640522875817
5,0.8995848595848596,0.8566381766381767,0.7124183006535948
6,0.73997557997558,0.5998697598697599,0.5032679738562092
7,0.8854212454212455,0.7943182743182743,0.9738562091503269
8,0.008905168905168905,-0.15487179487179487,-0.2941176470588236
9,0.7628327228327229,0.8914774114774116,0.934640522875817
10,0.9510297110297111,0.9353683353683353,0.8562091503267976
11,0.9111111111111111,0.9205860805860806,0.8562091503267976
12,0.911990231990232,0.8791371591371591,0.6339869281045752
13,0.9321123321123321,0.8491493691493691,0.9215686274509804
14,0.9493365893365894,0.924037444037444,0.9607843137254903
15,0.8077981277981278,0.8442979242979243,0.9215686274509804
16,0.9489133089133089,0.8854212454212455,0.9607843137254903
17,0.9331868131868133,0.7859829059829059,0.8692810457516341
18,0.9406105006105006,0.8491493691493691,0.9477124183006538
19,0.8603825803825803,0.8458608058608058,0.6862745098039217
20,0.9408058608058608,0.8918030118030118,0.9869281045751636
21,0.8606756206756206,0.7783638583638584,0.11111111111111112
22,0.8785510785510785,0.8985103785103785,0.8562091503267976
23,0.8557916157916158,0.5809523809523809,0.8692810457516341
24,0.8880911680911681,0.9106552706552706,0.8300653594771243
25,0.8006674806674807,0.6098005698005698,0.7908496732026145
26,0.9241676841676841,0.711973951973952,0.7777777777777779
27,0.9258933658933659,0.9176882376882376,0.9738562091503269
28,0.9307122507122507,0.8644851444851445,0.8823529411764707
29,0.8534798534798534,0.824045584045584,0.6209150326797386
30,0.8362555962555963,0.8285388685388685,0.9215686274509804
31,0.7543345543345543,0.7993325193325194,0.6209150326797386
32,0.9385592185592185,0.902026862026862,0.9215686274509804
33,0.8528286528286528,0.5763614163614164,0.6339869281045752
34,0.7604884004884005,0.7481807081807081,0.934640522875817
35,0.9004639804639805,0.8502238502238503,0.9738562091503269
36,0.9537647537647537,0.818933658933659,0.9607843137254903
37,0.9295726495726496,0.9266422466422467,0.8954248366013072
38,0.894896214896215,0.8874725274725275,0.9215686274509804
39,0.8293203093203093,0.708945868945869,0.8692810457516341
40,0.8905657305657306,0.9252421652421653,0.7647058823529412
41,0.9644770044770045,0.9102971102971104,0.9477124183006538
42,0.8022629222629223,0.7162393162393162,0.673202614379085
43,0.9051851851851852,0.9027431827431828,0.8954248366013072
44,0.8913146113146113,0.9068783068783068,0.6470588235294119
45,0.6617663817663818,0.6795115995115995,0.8169934640522877
46,0.8751322751322752,0.9198697598697598,0.803921568627451
47,0.865103785103785,0.791094831094831,0.8954248366013072
48,0.9252096052096052,0.9291168091168092,0.9215686274509804
49,0.8721041921041921,0.9258933658933659,0.9477124183006538
50,0.9367684167684167,0.9134554334554335,0.9084967320261439
51,0.9526577126577127,0.9359544159544159,0.9215686274509804
52,0.8851282051282051,0.8973707773707773,0.8169934640522877
53,0.7553764753764753,0.8371672771672772,0.8169934640522877
54,0.7123646723646723,0.31991859991859994,0.20261437908496735
55,0.8425071225071225,0.8657875457875458,0.8954248366013072
56,0.8971428571428571,0.8863980463980464,0.8954248366013072
57,0.9212698412698412,0.7607814407814408,0.8692810457516341
58,0.7665120065120065,0.6929263329263329,0.6862745098039217
59,0.8020350020350021,0.6182336182336182,0.8169934640522877
60,0.8555311355311356,0.7742287342287342,0.803921568627451
61,0.925046805046805,0.9093528693528694,0.9084967320261439
62,0.9129344729344729,0.8946031746031746,0.47712418300653603
63,0.9412291412291413,0.8950590150590151,0.9084967320261439
64,0.8573219373219374,0.8936914936914937,0.8823529411764707
65,0.6879120879120879,0.8119332519332519,0.7777777777777779
66,0.925014245014245,0.947024827024827,0.934640522875817
67,0.7142857142857143,0.8536100936100937,0.8431372549019609
68,0.6659015059015059,0.7478876678876678,0.8300653594771243
69,0.7324216524216524,0.8546845746845747,0.9084967320261439
70,0.9048270248270248,0.8718762718762719,0.8431372549019609
71,0.8892958892958893,0.8227106227106227,0.8169934640522877
72,0.8965242165242165,0.7157834757834758,0.8300653594771243
73,0.9240700040700041,0.8114448514448515,0.9215686274509804
74,0.89994301994302,0.8984778184778184,0.8823529411764707
75,0.9113390313390314,0.9059666259666259,0.934640522875817
76,0.846023606023606,0.8487260887260887,0.7124183006535948
77,0.9495970695970697,0.7972161172161172,1.0
78,0.9208791208791208,0.7851037851037851,0.9607843137254903
79,0.8408791208791209,0.7485714285714286,0.7516339869281047
80,0.9096459096459096,0.9136833536833537,0.9084967320261439
81,0.7696703296703297,0.7810989010989011,0.607843137254902
82,0.9159299959299959,0.9266748066748067,0.8692810457516341
83,0.8924542124542125,0.8789092389092389,0.934640522875817
84,0.9537321937321936,0.9506064306064307,0.8954248366013072
85,0.8026210826210827,0.89001221001221,0.803921568627451
86,0.7026292226292227,0.8907936507936508,0.7777777777777779
87,0.9524623524623526,0.9526902726902727,1.0
88,0.9318192918192919,0.7825641025641026,0.934640522875817
89,0.8393162393162393,0.8438095238095238,0.39869281045751637
90,0.9243630443630444,0.8796581196581196,0.9477124183006538
91,0.898998778998779,0.8808302808302808,0.8954248366013072
92,0.8883516483516484,0.7554415954415954,0.8300653594771243
93,0.8633455433455434,0.8567684167684168,0.9084967320261439
94,0.9046316646316647,0.9463085063085063,0.7908496732026145
95,0.7982905982905983,0.864061864061864,0.8823529411764707
96,0.8441351241351241,0.7414082214082214,0.9215686274509804
97,0.9572161172161172,0.8958404558404559,0.934640522875817
98,0.7961090761090761,0.8694017094017094,0.7647058823529412
99,0.7445014245014245,0.9007570207570207,0.39869281045751637
100,0.9151485551485552,0.8439397639397639,0.7385620915032681
