Realisation number,Variance,Standard deviation,Kurtosis,Coefficient of variation,Smax,Lag-1 AC
63,0.9859882738745902,0.9859882738745902,0.138328530259366,0.9913213422107391,0.8823529411764707,0.21444897147967806
64,0.9871807612044123,0.9871807612044123,-0.04919010235516248,0.9919838351717514,0.8954248366013072,0.3167047600119249
65,0.9796945907449734,0.9796945907449734,-0.5710026830964922,0.9871807612044123,0.9607843137254903,0.5244625525853789
66,0.9863857696511975,0.9863857696511975,-0.6809433899764815,0.9919507105237008,0.9607843137254903,-0.13859352744377093
67,0.9765808738282157,0.9765808738282157,-0.3928252012322369,0.9876113816290703,0.8954248366013072,0.3064361191162344
68,0.986352645003147,0.986352645003147,-0.09483586736890921,0.9912219682665873,0.9607843137254903,0.7641525058796251
69,0.9780714829904933,0.9780714829904933,-0.6521911954685482,0.9891682400874492,0.8169934640522877,-0.7210242141177251
70,0.9749908907217861,0.9749908907217861,0.43502600284871973,0.9849614097850211,0.9477124183006538,0.5183344926960152
71,0.9815495710358078,0.9815495710358078,0.0891053032561529,0.9888701182549936,0.9607843137254903,0.42419424293616886
72,0.9815164463877573,0.9815164463877573,-0.6881314386034649,0.9893338633277022,0.9738562091503269,0.26642154427109216
73,0.9700553181622446,0.9700553181622446,-0.44685150220278913,0.9869820133161086,0.7254901960784316,0.12507867103912024
74,0.9834045513266423,0.9834045513266423,-0.06028685945211833,0.9895657358640565,0.9084967320261439,-0.454337672662228
75,0.9813176984994535,0.9813176984994535,-0.5077346053198185,0.9879757527576271,0.8954248366013072,0.06051873198847262
76,0.9747921428334825,0.9747921428334825,0.07635231375666633,0.9833714266785916,0.8562091503267976,0.4397628275199576
77,0.9876776309251715,0.9876776309251715,0.05889562423399252,0.9919507105237008,0.9084967320261439,0.5919705853125311
78,0.9777402365099872,0.9777402365099872,0.33720891715525525,0.9878763788134752,0.8954248366013072,0.4416178078107921
79,0.9865182682434,0.9865182682434,-0.3474775580509457,0.9922488323561562,0.9477124183006538,0.48080426645466895
80,0.987114511908311,0.987114511908311,-0.8669382887806817,0.9932094471496241,0.934640522875817,0.06909801583358179
81,0.9877770048693233,0.9877770048693233,0.2475404948822419,0.9926794527808143,0.9869281045751636,0.690615787207261
82,0.975520885090596,0.975520885090596,0.14303223028255324,0.9867170161317037,0.9215686274509804,-0.5883268740269635
83,0.9883069992381331,0.9883069992381331,-0.37281791380966584,0.9936400675742821,0.9869281045751636,0.5157176455000166
84,0.9906257246016762,0.9906257246016762,-0.19623041505184008,0.994335685183345,0.8431372549019609,0.547981052701315
85,0.9854582795057802,0.9854582795057802,-0.41578058233131276,0.9918513365795489,0.934640522875817,-0.391533339958263
86,0.9913213422107391,0.9913213422107391,-0.7944284341978867,0.9950644274404585,0.6601307189542485,-0.5965086620954653
87,0.9841001689357051,0.9841001689357051,-0.5679552154758356,0.9913875915068403,0.934640522875817,-0.23342939481268013
88,0.9838351717513002,0.9838351717513002,-0.8316274139587267,0.9910563450263342,0.8562091503267976,0.3597999271257743
89,0.9845639140084137,0.9845639140084137,-0.618702176289377,0.9904601013614232,0.9607843137254903,-0.429162940143761
90,0.9881413759978801,0.9881413759978801,-0.3234953128623009,0.9920169598198021,0.8823529411764707,0.670509125840538
91,0.9799264632813277,0.9799264632813277,-0.11716188015502337,0.9891019907913479,0.934640522875817,0.34711318692238896
92,0.9860545231706914,0.9860545231706914,-0.7095630858922124,0.9910232203782835,0.934640522875817,0.6147603431713539
93,0.9726390407101926,0.9726390407101926,-0.42452548941667495,0.9844976647123125,0.9738562091503269,0.2803338964523502
94,0.9878432541654245,0.9878432541654245,-0.5241313061048727,0.9933750703898773,0.8823529411764707,0.275630196429163
95,0.9779721090463415,0.9779721090463415,-0.40478319917850875,0.9852595316174767,0.8692810457516341,0.03782834807380171
96,0.9855907780979828,0.9855907780979828,0.4087912815926331,0.9907582231938786,0.8954248366013072,-0.3675179701215675
97,0.9766471231243169,0.9766471231243169,0.3350889396800159,0.9887707443108418,0.9477124183006538,0.2759945675577197
98,0.9847626618967175,0.9847626618967175,0.3004405578190732,0.9905594753055749,0.8692810457516341,-0.03567524595051178
99,0.9701215674583458,0.9701215674583458,0.5026002848719733,0.9836032992149459,0.8431372549019609,-0.6784590413726854
100,0.9916525886912453,0.9916525886912453,-0.19616416575573886,0.9948325549041043,0.8562091503267976,0.664579813839478
