0.0007589243419011129,0.0005531737874927958,0.0004334453600266611,0.00034526761102148716,0.0003722597517893124,0.00021867360941191358,0.0003360364088601314,0.0002400632940757862,0.0007547002913488963,0.0007078567451718863,0.0005215636389772318,0.00037597520814341046,0.0004631267292133645,0.00023189573122795205,0.0006666704922420697,0.0004607811290814081,0.0004562141724076333,0.0005199183601069477,0.0005042994390007125,0.00035602239754683443,0.0004109703745749167,0.00038514050106952866,0.0005030405440610617,0.00037810564998101134,0.0003364793348546654,0.0006526634150926102,0.0003634898674295566,0.0003784281710979199,0.0006094363647793623,0.0005513819036478704,0.00032233102217249277,0.0004979159895226911,0.0005658705989328033,0.0003153185065810073,0.00039901639284003484,0.0002999679808804932,0.000325975966147071,0.0003737961757494507,0.0006325633988680321,0.00023846226926069961,0.00043899514129518006,0.00023409290981293352,0.0004338132231939998,0.0003004184916306912,0.00042565724472214356,0.0006259709828029576,0.00040707510785216087,0.0003434231423706217,0.00030314249272484514,0.0005035001609037807,0.0005896743652601683,0.00038623161696287614,0.000487080247669833,0.0006065609674847547,0.00031836311671527406,0.00027053587984822165,0.0004348400306609884,0.00038328436791245014,0.0003237237218897841,0.0004843216542612532,0.0002856671865253285,0.0003048843183802359,0.00033894261177384784,0.0004502048086386681,0.0005386819189922386,0.00036234357183248327,0.0005234970235447484,0.00023994614793678876,0.0003438220045286129,0.000551252504578802,0.00021279837159348799,0.00031789396784269127,0.00033664816410280924,0.000348389244876674,0.00035137591744003726,0.0004987983892141753,0.0008924629750566268,0.0006841372439756121,0.0006140819750632885,0.00037635680307002194,0.0005868262598122386,0.0003546330543410889,0.0003106099549047349,0.0002966180945052447,0.0005110996258214186,0.0004101411989765448,0.0005614478372142078,0.0004163403884746729,0.0005986588856381326,0.0005145161455345578,0.0002677846810962276,0.0006230975577890081,0.0007613769263181022,0.0002973375185318526,0.00029940784269879856,0.0003252128209497495,0.0005225853100128649,0.000234520747539083,0.000318763896384875,0.0006667296760871591,0.00034849075278626585,0.00026933337687888565,0.0007730193290596399,0.0009267841255954631,0.0007538280754461597,0.00029202455628402703,0.0004632080599143073,0.0003633842991803052,0.0006641125963538964,0.00040545550290870815,0.000347743840940011,0.0005484745265984597,0.00033393691778583107,0.00022926033044893998,0.0008224256254644319,0.0007565065766916007,0.00034451565496898794,0.0003382753541190253,0.0007631793957676718,0.0005101986017197758,0.00034109161507850415,0.0003754133100058692,0.00034096653019465863,0.0003398936719620311,0.00039780784653483406,0.0006886588221215381,0.0004300439498799371,0.00026401158200587733,0.00039381074259843253,0.0005099719547656268,0.0005882453780312491,0.0004449897891882852,0.0003220655455448331,0.00035120639779036945,0.0005814730209365746,0.00039604806363368385,0.0004055868983667882,0.00037505311572818764,0.00025243398175611866,0.0003840946038336437,0.00037381039014542164,0.0003694315729990761,0.0003648028802426721,0.00041065417155412094,0.00039993300665985316,0.0008542010267896154,0.0004322288396039587,0.00031821278782331056,0.00034276977521112396,0.0006043806040958631,0.0006038087805916203,0.00041415971171460515,0.0006606412262739232,0.00044236965288062214,0.0004106507453888316,0.00028524683781100673,0.00038372568266647626,0.0006437893717340887,0.00021404970606756133,0.00044423419338437574,0.0005631907681345219,0.0003023286436631705,0.00027029984009131926,0.0004270955721143835,0.0004371100217564729,0.0004008826437569502,0.00041667591278243734,0.0006094540841202231,0.0004880928526378994,0.00042226953274339813,0.00047403196539442567,0.0005356171631080921,0.00040862868766111335,0.00034692651944703975,0.0002626539050272978,0.0002462786290848889,0.0003964285237615703,0.0003606868028559893,0.000463756574802141,0.0003319065783146211,0.00025014611188775966,0.0004087721857598113,0.00024316048039256278,0.0003633119890246082,0.0006823428237706294,0.0003088739194854249,0.00029020306318472194,0.0004601072915125541,0.0001989280752118083,0.0002896607652287189,0.00031396530100877827,0.00038692159894996697,0.00021104378324807003,0.0006339357487523465,0.0002342716230622984,0.00026939501213422957,0.00047858853445043937,0.00025208058514876306,0.00016095618732575985,0.0005200399561246314,0.0007042869947544249,0.0005580841904752139,0.000778578438512743,0.00026806114090767045,0.0003677490608302715,0.00045462880524503525,0.0008579266198696562,0.0006932078595762423,0.00021733211161274057,0.00018728367569743282,0.0002955145336772991,0.000358127040375608,0.00037277263821007875,0.00046855420083406584,0.0004895916230051035,0.0003182644055871218,0.00031977469348394246,0.0005258158220303169,0.0003853174127702321,0.000473199962694076,0.000530350676884353,0.0005841075379774658,0.0002818262652972418,0.00018652322079526577,0.0002657295250917778,0.0002939744906555172,0.0003359263398203478,0.0005330132961388103,0.00026493204304620246,0.00035869518727651853,0.0005602213582187504,0.0002886684522386452,0.0010642963298724331,0.0005703334482478609,0.0004466710005516768,0.0004341866385625061,0.0005999178722415044,0.00044652511420011944,0.000303965644303602,0.00017326448050241792,0.00018736325497624188,0.0003088277499261161,0.0003837076776375865,0.0007058968127207936,0.00048104501699855647,0.00047078377419605113,0.00036037420856993617,0.0004288072897729893,0.0003260105015941299,0.0006205040072405305,0.0006585173985921643,0.00026601864598712726,0.0007689641704802968,0.0006998464417301532,0.0003836910228903434,0.000430203766369447,0.00035739839060840975,0.0006895293147704476,0.0006020888230525386,0.000812109277597949,0.0006359799948309656,0.0004549380066916796,0.00033591632949439245,0.00040100076386123234,0.0007015002801198187,0.0004299537893568603,0.0002659773094628099,0.0005840246910404238,0.00041001194078709786,0.00022513019758364696,0.0005419470096492217,0.00042673628336276423,0.00041008920478556425,0.00024402566053466037,0.0007249845512052744,0.0007366608286330183,0.00026385745651888616,0.000291353425239408,0.00024559999332452847,0.00031853119205972423,0.0007279926556717259,0.00028944211799322554,0.00019451687842212445,0.000539437409140089,0.0003408853680971964,0.00029710440156272764,0.0003454514250218492,0.00022512862207623956,0.00047567899358753115,0.00025317875038087545,0.0003555799344967749,0.00038288457585054683,0.000429715792430204,0.00045586242472086375,0.0005187020413088844,0.000336649622038705,0.0001968569004413813,0.00041054051195626995,0.000195116408911528,0.00040053043102713024,0.00046206391271870473,0.0003436838765385688,0.0005958040227746343,0.00032731770717200876,0.0007242467465748109,0.000317584750487052,0.0005650632931978451,0.0004709606386180782,0.0002728637133144017,0.0003202978390427342,0.0005140152216814145,0.00022702690037074746,0.00034333831837053084,0.00034139649966673864,0.0005532901793486445,0.0004572511975875444,0.0007880943094985188,0.0003460775758909113,0.0006279399557874963,0.0005053327592420759,0.0004978449757723875,0.00031908278554181903,0.0005383576200495625,0.0004952467375304026,0.00034106896058919205,0.0005003780665558384,0.001043679604144758,0.00039421516874761035,0.00041240696164304664,0.0003004855576302784,0.00035606612405818705,0.0002774488520998385,0.00029503216284997654,0.0007049048675414249,0.0006590734837842813,0.0003066284207320139,0.0002452041172599098,0.0004612606837115271,0.0003888448841297796,0.0003649364879429822,0.00025466305716037856,0.0002803617111087176,0.0002662607119306996,0.0005153821387268902,0.0003497162624619174,0.0004088910551446925,0.0002742325186791208,0.0004983456504860661,0.0005796234007074126,0.0004059856469061278,0.0003405448878267142,0.00024461779525928337,0.00022880342724869755,0.0002699764408870834,0.00042501318303675434,0.0005262188355007921,0.00039546430944201817,0.0003596315947166179,0.0005864268498297779,0.0003666236696625692,0.0004461766150177775,0.00031052046390512433,0.0010380750755875348,0.0003674926278349224,0.00027618254488552253,0.00023755907985867022,0.0005110473278195492,0.0006024810897063092,0.00029203602048656315,0.0006336458221807504,0.0007955344749748981,0.0005639405784434878,0.0002799621667686351,0.0004644147441303707,0.00034440219017251115,0.00046910842623448833,0.0010082943559364596,0.0003467016455271366,0.0004886870887788457,0.0007462108941140685,0.0003783694527809107,0.0002778489475975429,0.00040360970800609335,0.0004624747260415243,0.0005432330989599074,0.000518396581491319,0.0005929424516131016,0.00037252898584319414,0.0002986632756284623,0.0003087823372218158,0.00032011358562932787,0.0003992122711966557,0.0006598005614457356,0.0004938742341105032,0.0005808336448094478,0.000439594925364993,0.0006150918970306811,0.0004158972655989101,0.0003910737029018558,0.00029048611932652155,0.00028924427898486085,0.0002447777260027581,0.00040456444806587303,0.00020080656772228703,0.00042120800120280306,0.00042492157780179467,0.0003425089294273294,0.0003892560035892957,0.00027297129219385055,0.00033888302298585194,0.0003149204144169167,0.0006703264405854387,0.0001967210162675431,0.0005804321262276476,0.0004255048545863039,0.0004080138844417559,0.0006227301513622644,0.00027877832464028035,0.00019602263374762815,0.0005762983362097584,0.000287359737802016,0.00046656946325926803,0.0007321995414677671,0.0006070417505425771,0.0006171074264876717,0.0004721399429958837,0.0003980161900427311,0.00047818066317425263,0.00027626480305026916,0.00034339086839933676,0.0008026743304174694,0.00034855212975441746,0.0005954795194506712,0.0003875518221552565,0.0005643932979466311,0.0002929544495215666,0.0002776167146715769,0.0005853314153618577,0.0002637319893495126,0.00039934473981333824,0.00027769149990615596,0.00015699524304405368,0.00035711712234697083,0.0003475291020072501,0.0001979432527924,0.0006153929403745216,0.0005334197886487092,0.0002722562135698512,0.00039625746458849643,0.00026807887206543743,0.0006158511011746376,0.0005400871724887147,0.0004047281648447128,0.0006189381946023303,0.0004892638012833059,0.0005076747202874178,0.000377329432888256,0.00036618295074065195,0.0003627474806651365,0.00031214429985790683,0.0005293657404959574,0.0005351073304763089,0.00047779484774821004,0.0004068680766092359,0.0005559372776339252,0.00037459083524769805,0.0005411911619499893,0.0004901240639195026,0.00035199351958655097,0.0004304779991310323,0.0004380528032500137,0.0002570055237108681,0.00028018960098642645,0.000721491717635333,0.00028743058726295726,0.0004249824667131467,0.0005031943835935815,0.0006199035539299842,0.00039276301378782165,0.0004609428287028159,0.0003473931445911906,0.0003246891944259606,0.00048450737005958943,0.0007102229960335812,0.00070312836558507,0.0005887871516869029,0.00045377582225847036,0.0001891431934671974,0.0006429735070080219,0.0004335366470413779,0.0007854053958633435,0.0004714518478350931,0.0005909829851445196,0.0005959649216498467,0.00045269735730200456,0.0006182297666571658,0.00035079601929573147,0.0005200279691336566,0.00034795707081241466,0.0003477171822193805,0.0006197216983806295,0.00032608713463637754,0.0003233544325799459,0.0006940842718984394,0.0003201098539110276,0.0003621838844485052,0.0009299407031703288,0.00023306739013601594,0.000628193654558183,0.0005384294250440204,0.0005708581876365846,0.0010699508817426475,0.0002511298885869051,0.0006097494085855661,0.00027808433089198347,0.0007747623232389497,0.00025318587467644023,0.00032979587727390155,0.00023957078495210178,0.00033916420373919704,0.0002434335751923126,0.0010012456771881677,0.0001823026984453604,0.00042592463245366447,0.0006723133055392565,0.00041554214668664067,0.00029753137670621334,0.0006868652275793896,0.00036734850654969334,0.0006225476343383545,0.0004350190360593768,0.00043809028819201,0.0002602403485906168,0.00040719541404258966,0.00027939681659120666,0.0005950319423961673,0.0004973806009803275,0.000881601219156556,0.0003246622280107792,0.00046641102354361553,0.000229519764345554,0.0007376909606269766,0.0004859077265607264,0.00022337590175873232,0.000653721196110954,0.0005245523098387436,0.0002574925454612414,0.0004043872341433363,0.0009526080750564683,0.0004105312741875141,0.0004856464143245019,0.0003439660061940628,0.00039324765825357084,0.0005163642915686088,0.0007790089688196358,0.0006662349463284007,0.001113426438187131,0.00047730052434125005,0.000493021507346633,0.00018186521260455884,0.0003023318238958006,0.0005430921484808037,0.0004059641619267297,0.000404616650050681,0.0004941980958191101,0.0003531743969819597,0.0009666308845033175,0.0008441277647559857,0.0003134062597254057,0.0007740269570563337,0.0003957011324435189,0.0008952301399818697,0.00035854721353069684,0.0009279301557989388,0.00022045655759324353,0.00031741807154254915,0.0004084079195636711,0.0003142306976452786,0.00036357857341017815,0.0007143812433829828,0.00027562058888984804,0.0004658994854434548,0.000501487034156778,0.0004278373069741141,0.0002690442451811246,0.0005594211777060464,0.0005730723539620724,0.00017282171398411023,0.0005845749994442151,0.0003008272314868676,0.000482376421423584,0.00026132869981813916,0.000293320435826305,0.0005161432452995637,0.0007515296007123503,0.0006226826170200504,0.0009099434919241533,0.00044553810061556665,0.0002656055233416021,0.0005563731802388003,0.0003179407147878171,0.0007807564888221332,0.00037675897641168066,0.00023463764605471686,0.0003006710036051081,0.0002953202073309673,0.00022070963064260924,0.0003764695881765837,0.0003857139054517444,0.0005019369810583569,0.0005623903078935938,0.00022844923891837405,0.000257482475966264,0.0002859625904289027,0.0005533395294049913,0.0007380111431002047,0.0004010993422281034,0.0006027460690084882,0.0004272119866758889,0.0006340710924815652,0.0003149543903556617,0.0004280487491167464,0.0005229273397098609,0.0004561231927632816,0.00045531249069994127,0.0006405597683101837,0.00041539941817665953,0.0006493147331346244,0.0002595715053586754,0.00023246659805104303,0.00025774619595877004,0.0005034055750408328,0.0002997079768674241,0.00028705821534993404,0.0006988081730435124,0.0004834953327972005,0.0006001367022852905,0.0002511885775811373,0.0003241693618331087,0.00021372597308049577,0.00033650185905681126,0.0005666835989886083,0.00023821658731258425,0.0002534923223118062,0.00034412677399575957,0.00028828629108699,0.00035880909726705593,0.0004188419510504865,0.0002789961194935298,0.0004396555894720993,0.00048225791680556765,0.0003734885435917425,0.0003760398253925622,0.0009041717624111297,0.0006152543262905766,0.0008898256757555228,0.0004587826937096231,0.0003665631834096176,0.00038445888644556887,0.0003849550102096107,0.00030300405736819564,0.0006233605969614319,0.0008083769884611937,0.000701458520134751,0.0007938125056264085,0.00033125632655937567,0.00024071158136962703,0.0004979059675069228,0.0002943134439152488,0.00045482422322043546,0.0005493681133556842,0.0005769339120703457,0.0002475627257645624,0.00035423343014304946,0.00044081656186222966,0.0003931708075648282,0.0002862335417600545,0.0004152376498034834,0.0003924880214287754,0.0005978174220273366,0.0003787056738691205,0.0006078139216001891,0.0005115978466387735,0.0006687416598404878,0.0004039033249422163,0.00037203619213584674,0.00038644164227926353,0.0004103074084419265,0.000258436265488817,0.0003106384306591486,0.00044238863847365404,0.000420024657116646,0.00047630651029517354,0.00043562028682356767,0.0003043717962643458,0.0003533304106009417,0.00024234345374185844,0.0003659145095724871,0.00017864942985424174,0.0003727906587738592,0.00033697081448421935,0.0005244475272698411,0.00035894482312835013,0.0004517674800661424,0.00024034557991038167,0.00047269368045167796,0.0004610982053589581,0.0006952901862333463,0.000229409720399475,0.00043568891522630115,0.00030141603146370663,0.0003646525820603751,0.00048155834410285503,0.0002779743493831785,0.0007443666284267082,0.000319608534127296,0.0006035246807508071,0.0004288433607325377,0.0004328443516293375,0.00033772534296025377,0.0003118326142022483,0.00042589921819691126,0.00026594814448173404,0.0004284692510307117,0.00031244853671591634,0.0005649993073550469,0.0007268903574634568,0.0008488470137840634,0.0002355900894621019,0.00040271769832313497,0.0002237414081454517,0.0005144610442078945,0.0006293624504584074,0.0003192886725818429,0.0006352973737861974,0.0004809246119715274,0.0007558277882975394,0.0005477911074329857,0.0003474522663569379,0.0006776114507465391,0.0003071141341035791,0.0005615647706205032,0.00029495209005661946,0.00042279298541643065,0.0004667577154429672,0.0006634549464096454,0.0004537074587571446,0.0004830671227393621,0.0003503471248644554,0.0005513294189312112,0.0004461450799710056,0.0004815833118265317,0.0004715767091654445,0.0003872082097655777,0.0005873194339233034,0.0006076543784757152,0.00042510413753836903,0.00048030437333189277,0.00029273894803241306,0.00032214025039409554,0.00022029849034269335,0.0005737887347613798,0.00025171204176757824,0.0003807582165622222,0.00028200407329486283,0.0005175110454956842,0.00041147280469097864,0.0002026814059513253,0.0006441336940552247,0.00040719461737538724,0.00031758767173140274,0.0005130599594476468,0.00025440716785921113,0.0005267646336978483,0.00041038543610223986,0.0005023500737632112,0.00038997419578946235,0.0002930397928878503,0.0011929663069850033,0.0004088918359605567,0.00045800012935152837,0.0003042543538924385,0.0003013481349561234,0.00034872445381549513,0.00022346706544719655,0.0002960151367245781,0.0002889344279812953,0.000367222993633847,0.00026623347962632466,0.0003689240196417147,0.0006469177579297692,0.0008283226610992117,0.00036464339934410254,0.0003753596011048482,0.0004910919897474329,0.0004248032133543752,0.0006612038171896731,0.0007633379343563626,0.00032672404230588023,0.0004038372118326023,0.000511263309508495,0.0002907887087809217,0.0006316504442012893,0.0004958437780111798,0.0009616323826052012,0.0005653294284341784,0.00022360184550082861,0.0008615737978551568,0.0006687379193593369,0.0004990177890974432,0.00022353659466547234,0.00039727156114188,0.0003773816856120936,0.00047809462508426227,0.0005171337105478945,0.000236227427936771,0.00034982076536420033,0.00041659280624695025,0.000741084826564218,0.00041768920329279883,0.00048556713612443487,0.00036843104201003815,0.0006190537922443491,0.0004054118872464362,0.0001622494669770318,0.000323130149492666,0.00029871070276673976,0.0007235378699919752,0.0005059772520235081,0.00016797201136816545,0.0005156082544900518,0.00026070702071991027,0.0008185058094993654,0.000298466842733826,0.00042326331037725585,0.00030948123830684996,0.0007288866310177371,0.0007359929696243646,0.00030118828013950066,0.00047235884024998627,0.0003735943137965552,0.0003307566459413878,0.0004993629578594341,0.0003226346234383242,0.0003719470748496411,0.0003243555238694772,0.0004943251756178227,0.0004960724669848752,0.0002931897920236677,0.0002467228130706163,0.0006189732765688966,0.0003440473151641846,0.0004262098318332352,0.0007912196273527494,0.00025305945550232263,0.0005792762960930018,0.00024977309424301656,0.00027815487234050703,0.00038344197323733853,0.00027831117490834914,0.0003529467763867456,0.0005041844154258375,0.0002614143237901331,0.0004649585928266073,0.0004764903962342471,0.0003552582181102838,0.00040072900719199955,0.00031319253716786304,0.0005920707313831678,0.0004066323742320337,0.00038662172216727197,0.00030044931799227476,0.00036868272281419213,0.0003788367272613989,0.0002670172602358882,0.0002444217504883888,0.000302344203040253,0.000424808271442146,0.0008389717857689398,0.0006688901252876472,0.0006585089609147095,0.0003679298912274266,0.0007330648271765605,0.00023431973970831243,0.00047319957571300797,0.0003462677252203422,0.0005854904492262293,0.00048613752083287166,0.0006126450580420453,0.00032471799675341085,0.0003698173684763445,0.0004501604931006425,0.0003623842085483451,0.00023978752452979578,0.0005263441743490652,0.0004755032428817289,0.0006109287934414911,0.00033441013612454967,0.0005847716343633235,0.000425023012877837,0.00031418985277569087,0.00020712358054206988,0.0006566614993626971,0.0007886443961740676,0.00042934938820393003,0.0006382851524072531,0.0002617483317946226,0.0002137839330130055,0.0001927992187659008,0.000630071455680031,0.0007571861879111103,0.0001792994032666078,0.0003494293211184846,0.00043719664806466367,0.00022882603742263244,0.0005417644718006402,0.000308975748183033,0.000310764237743183,0.00023282613713266563,0.00032066850567336925,0.00034088399465438094,0.0005047185480269163,0.0009774432950219166,0.0004394529394482168,0.0003970883892600757,0.000932682880910426,0.00027090476705887305,0.00023878048950705646,0.0004456505796977436,0.0005131966965829976,0.00043083258204348293,0.0002688123284580553,0.0007931598505241548,0.000616913749039197,0.0005436471913562478,0.0004245425791632946,0.00048450032702789566,0.0004012393006589571,0.0011899993507351215,0.00025213759180925583,0.0003844819154793062,0.0004985805452558839,0.0004189726607407118,0.0002639159445748806,0.00038427714470663554,0.0004600341915470604,0.0003587763806663823,0.00023138178701806897,0.000297312231768644,0.0002647163166049445,0.000330387244088876,0.000490152194951712,0.0004415363263157082,0.00040913246433567086,0.0003285310920343771,0.00025144955470430614,0.0003747467461966144,0.0005340299684540451,0.0007630905217870802,0.0003231813713218898,0.0002597663466524399,0.00039554029167147397,0.0002661952814139241,0.00027706959514433503,0.0005896159095158229,0.0002689584428873345,0.0004054219634393893,0.0005891957434361444,0.0005564915984461818,0.0007804395740699453,0.00026508567655010964,0.00015616535189723444,0.0004343751689569904,0.0002552566018885989,0.0003113888716769049,0.0004953702713653383,0.0008998217631603681,0.0004392626069868978,0.0006203530138201994,0.00034318906140171074,0.0006863423952658393,0.0006786895581265258,0.000424368346919155,0.0007414895193051996,0.0004647447955465339,0.0004962259335823395,0.000357017189134483,0.0002326258297601255,0.0005110486483663997,0.0006475358751843875,0.000609397573623084,0.0005531910224834115,0.000644589571366994,0.0005784864295509177,0.0004237733465958241,0.0004664118106119644,0.0003295214250752344,0.0002701704104227218,0.00044738768906091395,0.0003392680928672661
