Noise,h,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax
add,0.11000000000000001,0.876788956592698,0.8766463809988431,0.00014257559385488783,0.008168467283503015,6.672385776165911e-05,0.46207929477242465,0.19640678370934858,0.10807494514642312,0.009317811022977383,-0.04063051884805081,-0.00606340582514848,5.185880891568983e-06
add,0.11100000000000002,0.8788521457768826,0.8744138333156669,0.004438312461215732,0.008088542021661052,6.542451203617667e-05,0.4783243057457827,0.22135229810701443,0.14320005511594558,0.009250195306776959,0.011092308732578007,-0.0023681854013168496,7.778406869377271e-06
add,0.11200000000000002,0.8670484802971388,0.874014289818732,-0.0069658095215932025,0.008263334644679857,6.828269944996636e-05,0.45507340912053246,0.23036394669114188,0.1277309498081328,0.009454541473266964,0.019150119521628966,-0.21884536716159428,5.983488771533562e-06
add,0.11300000000000002,0.8711090112402344,0.8717046534791173,-0.0005956422388828653,0.008032030465003382,6.451351339074246e-05,0.45688253245525856,0.1695633140684025,0.063660825660669,0.009214233211005961,-0.045542589459875917,0.3334002786085448,6.28475491312654e-06
add,0.11400000000000002,0.86407260189374,0.8712176221215504,-0.007145020227810384,0.008170713430606881,6.676055796509967e-05,0.43359080733565825,0.19038573565008968,0.11606746473170543,0.009378474795934209,-0.02859472828948234,0.0006337742487403812,5.289172354154869e-06
add,0.11500000000000002,0.8685490290945465,0.8692835704905628,-0.0007345413960163638,0.0081010143188544,6.562643299428402e-05,0.41622134909698333,0.18175188096536732,0.03274396883818369,0.009319237560350647,-0.001244227465907835,-0.08997556024430757,5.389033134046288e-06
add,0.11600000000000002,0.887223540520835,0.8680791103574129,0.019144430163422044,0.008107889358245432,6.573786984554951e-05,0.4778210673715553,0.2218282539899452,0.1383177867808402,0.009340027772612709,-0.18215697114074325,0.11356789782292595,5.6779698985891186e-06
add,0.11700000000000002,0.8662278715071045,0.8666830066584196,-0.0004551351513151225,0.008224430287502147,6.764125355398264e-05,0.46303240833911197,0.19292907736878223,0.107888823192934,0.009489544985061911,0.0009280672220902342,0.010533033712004241,6.15266302488958e-06
add,0.11800000000000002,0.8736201427515147,0.8647972090820891,0.008822933669425548,0.008241419418853193,6.792099403745051e-05,0.48075600994663653,0.20765732281521382,0.05174693573776281,0.00952988366142574,0.022766813409514086,0.0013360143201091351,6.033258640021854e-06
add,0.11900000000000002,0.8726846546356992,0.8638992152162209,0.008785439419478291,0.008220001683993889,6.756842768486235e-05,0.44849676890597784,0.19470758722992973,0.053884334734825574,0.009515003825788947,-0.040728121232184285,-0.18033129946610765,6.308306377646244e-06
add,0.12000000000000002,0.8686644116434211,0.8625389850666466,0.006125426576774506,0.008121648788218725,6.59611790391747e-05,0.47715555057489484,0.21414630302152693,0.1373582419809202,0.009415935480039717,-0.0032076312507537267,-0.12129027680883846,6.048694367996482e-06
add,0.12100000000000002,0.852528056439085,0.8619765178734684,-0.009448461434383382,0.008454573270647693,7.147980918875044e-05,0.4833632359549755,0.2550242187438888,0.0970084287122393,0.009808327970846336,-0.04852037838671713,-0.016721923592098908,6.835699811134477e-06
add,0.12200000000000003,0.8608485187063067,0.8598722250671881,0.0009762936391186638,0.008008318265645891,6.413316144387763e-05,0.458059491346809,0.19002541402300324,0.022376960117597197,0.009313304846897333,0.020303064985340086,-0.1417511381077009,4.70004439011834e-06
add,0.12300000000000003,0.8590033731876714,0.858355305821298,0.0006480673663733505,0.008193650677791198,6.713591142966817e-05,0.4856758410500016,0.27212269948844575,0.20839711277854875,0.00954570272456285,-0.18104615555802708,0.1892298084562821,6.30238264707183e-06
add,0.12400000000000003,0.8512079125299692,0.8568097750300581,-0.005601862500088872,0.008330754479500976,6.940147019772557e-05,0.48512744040146966,0.21234596431404107,0.09537292984046675,0.009722934760329401,-0.027269399976555565,0.02584623707890813,5.971383278791029e-06
add,0.12500000000000003,0.8492125492092023,0.8564697251422259,-0.007257175933023552,0.008415379263417372,7.081860814715511e-05,0.5055066424380765,0.26307179395306474,0.1264060672862133,0.009825651834481666,-0.11362733632150825,-0.05172609607015165,8.456614244798678e-06
add,0.12600000000000003,0.8621670775377555,0.8544938548807355,0.0076732226570199735,0.00789595709156038,6.234613839176264e-05,0.4550864769651899,0.14275322268549248,0.014429739093879573,0.009240530903581849,-0.07723544849501338,0.15718752826574883,5.0915292608621755e-06
add,0.12700000000000003,0.8456311368253919,0.852839906335421,-0.007208769510029023,0.008388442943150365,7.036597501048916e-05,0.5287842197338283,0.26926705137950835,0.17359856885488414,0.009835990211042566,0.07086311588352708,-0.17294285229129866,6.8360525026776166e-06
add,0.12800000000000003,0.8667003206122198,0.8519328796860665,0.014767440926153341,0.00840087056813101,7.057462630248984e-05,0.49518169654385563,0.2212081297280753,0.07990543544776721,0.00986088174057479,-0.0048212088815845835,-0.053057875764399166,6.397095417584876e-06
add,0.12900000000000003,0.8465322355396518,0.8503198413329008,-0.0037876057932489937,0.008102161717084685,6.564502448979265e-05,0.4301686707144508,0.20925844373978644,0.10073300778679138,0.009528390712556437,0.009453376079595847,-0.19266591703872696,6.160921234735141e-06
add,0.13000000000000003,0.847217194565735,0.8480827933771348,-0.0008655988113998037,0.008191660856021826,6.710330758008025e-05,0.46284562462832607,0.1576772706258329,0.03902696679097666,0.009659064627293226,0.03263317116782305,-0.16114494471809943,5.606367657775857e-06
add,0.13100000000000003,0.8351445721044708,0.8466836452015729,-0.011539073097102115,0.008539448398425641,7.292217894937426e-05,0.48393250022221984,0.23699426374087657,0.10598380196108315,0.010085674852853641,-0.06400396064008111,0.01225532356626155,6.240614557648575e-06
add,0.13200000000000003,0.8299809806186,0.8460575787278029,-0.01607659810920281,0.008361074926353065,6.99075739240899e-05,0.4817719164846647,0.24840243090536215,0.14818870896754321,0.009882349779237605,-0.06441195387978975,0.10333805297311056,5.612375017487456e-06
add,0.13300000000000003,0.8403987343628994,0.8453673129240252,-0.004968578561125869,0.00856919109706276,7.343103605797965e-05,0.4841427267747988,0.244405545496095,0.15034121925720634,0.010136611427445003,-0.1293512994370416,0.06529994292125423,5.752801313304531e-06
add,0.13400000000000004,0.841992912562085,0.8437660566361955,-0.0017731440741105553,0.008666565139431336,7.510935131600648e-05,0.49975107477433567,0.2770455688893903,0.17125510563326954,0.010271387146067889,-0.12803228165188735,-0.024638450357539976,6.570949377448375e-06
add,0.13500000000000004,0.8409152543764599,0.8426413724132433,-0.0017261180367834639,0.008216151612517975,6.750514731988172e-05,0.414203669927989,0.14215945416144782,0.06252469350545574,0.009750408306582794,-0.0741868075659396,-0.09162496624988704,4.752639044506721e-06
add,0.13600000000000004,0.8491208551964042,0.8400572599187957,0.009063595277608583,0.008480226260318033,7.191423742618757e-05,0.4556993079320368,0.21000353645612757,0.06870690922682904,0.010094858294830934,0.0166944875534943,0.1797751713980872,6.528885745646353e-06
add,0.13700000000000004,0.8425785743805759,0.8389445109733495,0.0036340634072263844,0.00849481242372774,7.216183811431916e-05,0.4629362773321419,0.1975058654003159,0.06896217633692373,0.010125644251688186,0.06630608661120851,-0.09856893689289836,6.04343636523294e-06
add,0.13800000000000004,0.8430698372933069,0.8375333448359227,0.00553649245738419,0.008830040382875074,7.79696131632046e-05,0.5039067193393366,0.2735199308504104,0.11760292786849913,0.0105429969841763,0.10613357802223061,-0.12375779575328967,7.3697726410205316e-06
add,0.13900000000000004,0.8484587930149353,0.8361786424600577,0.012280150554877634,0.008898594789876878,7.918498923442392e-05,0.5287923379624074,0.254708467460053,0.13258698878394984,0.010642011121696044,-0.08076484298916918,-0.036575073803526266,8.290091748971493e-06
add,0.14000000000000004,0.8380990891022448,0.8345228114748281,0.0035762776274167463,0.008372757068333547,7.010306092532936e-05,0.4597672238483961,0.19374998902222845,0.044432870053996334,0.010033062912000925,0.05149146369835167,-0.03341416781136686,5.980716478277472e-06
add,0.14100000000000004,0.8378701033345354,0.8327437493317362,0.0051263540027991494,0.008686976709829167,7.546356435711438e-05,0.5231412229738738,0.242580116947056,0.09124566497927572,0.010431720075915337,0.01308508039906865,0.08511008280471556,7.717436746494421e-06
add,0.14200000000000004,0.8173252388486923,0.831079133581971,-0.013753894733278704,0.008482213311685355,7.194794266493225e-05,0.4874981214509282,0.23941181660624594,0.11286272391874258,0.010206171687900362,0.00029528873462030805,-0.16505315637052353,6.676965757020567e-06
add,0.14300000000000004,0.8266710778252282,0.830304950610151,-0.003633872784922776,0.008663657649584636,7.505896386920639e-05,0.49958880648154574,0.2806032604765518,0.13828286702893597,0.010434347074996004,-0.014470460968303457,-0.27769738888574474,7.58160178433642e-06
add,0.14400000000000004,0.8202260046962289,0.8279371795659015,-0.0077111748696726545,0.008527069389787596,7.27109123782526e-05,0.49883654985524806,0.25573257922658643,0.13020483227359794,0.010299116709319043,-0.06137809253872794,0.08511087205370832,7.653898150178993e-06
add,0.14500000000000005,0.8207549843016307,0.826133807866218,-0.005378823564587298,0.00886798426035956,7.864114484198489e-05,0.5466451267636752,0.30678454754905726,0.14928428751891928,0.010734414645820265,0.08247368526790758,-0.11948633668637551,7.0825129835892424e-06
add,0.14600000000000005,0.8298888467858476,0.825577704696556,0.00431114208929162,0.008691294318548997,7.553859693164208e-05,0.5383116590163407,0.31888013609693266,0.19367633357440173,0.0105275548349276,-0.04250739877267513,0.059832232213422896,7.53715093484651e-06
add,0.14700000000000005,0.8361947213572468,0.823926797174299,0.012267924182947865,0.008856282674440242,7.843374280959041e-05,0.5081463487708066,0.28158002745414634,0.1855430333517604,0.010749004222006376,0.11738694899736707,0.09057573054743831,8.239852373632471e-06
add,0.14800000000000005,0.8245178676939893,0.8228129367533125,0.0017049309406768076,0.008785222085666452,7.718012709448162e-05,0.5250568597248754,0.28647937620538305,0.14861558647761258,0.01067712774683501,0.005003816956836497,0.13475757805492042,7.173386473491038e-06
add,0.14900000000000005,0.8222119658612534,0.8212510591735671,0.0009609066876863359,0.008452603009653203,7.14464976387984e-05,0.5278876489880369,0.3053768981068475,0.17083974646744393,0.01029224541214545,0.03726471075581725,0.04596242024863502,7.361326217249209e-06
add,0.15000000000000005,0.8128803278992236,0.8193747771811749,-0.006494449281951309,0.008937396557421566,7.987705722461085e-05,0.5111005059054747,0.2802391255602146,0.17227827451146852,0.010907510492616576,-0.02600451991423064,-0.2116770524523587,7.047481487784235e-06
add,0.15100000000000005,0.827019606515968,0.8175810412783897,0.009438565237578245,0.009195656652287158,8.456010126675306e-05,0.565170401757651,0.32296408539921373,0.21591117237231164,0.011247389651985495,0.004175714617672161,-0.1288204853064833,9.96357221335575e-06
add,0.15200000000000005,0.8184620381746199,0.8171794089602415,0.0012826292143783835,0.008749678944967507,7.655688164000772e-05,0.5081641048546672,0.229604120206003,0.11252257296950366,0.010707063678922045,-0.09914013854527479,0.08720422746041628,8.06321804646559e-06
add,0.15300000000000005,0.8118910121916108,0.8155529487806952,-0.0036619365890844247,0.009000225766675127,8.100406385112287e-05,0.5470424661361634,0.31198122345821544,0.1960724692039506,0.011035785144369781,0.08947436692228199,0.13031089016127337,8.350149170817681e-06
add,0.15400000000000005,0.8115972045162921,0.8133025778112559,-0.0017053732949637856,0.00863184369195184,7.450872552228876e-05,0.4819645908756418,0.2340662528525648,0.08588547707199375,0.010613281089371946,0.1416416779441129,0.027269822417030968,6.9973964402970425e-06
add,0.15500000000000005,0.8118751428706555,0.811622611912794,0.0002525309578615964,0.008642258290135568,7.468862835341696e-05,0.5277109220093408,0.3038315550970972,0.20118185908519323,0.01064808867849793,0.022430250718675156,0.04257229955888603,8.450960055966408e-06
add,0.15600000000000006,0.8028909945725882,0.8102689832660986,-0.007377988693510473,0.009474247332258203,8.976136251280167e-05,0.5748899931104832,0.33090073230754774,0.19314373062422488,0.011692744918679238,-0.10448823077161763,-0.13258078625387126,1.1284337274607091e-05
add,0.15700000000000006,0.8100609635726562,0.8084705388473487,0.001590424725307571,0.009062537923151655,8.212959360856192e-05,0.5117365166283308,0.27649761665187633,0.1694523792327842,0.011209464535861337,0.023151125951376538,-0.23683576885587687,7.704540759860897e-06
add,0.15800000000000006,0.7976581790960815,0.8070594068215287,-0.009401227725447159,0.008799930388995108,7.74387748511596e-05,0.5381939819456136,0.2932759724838627,0.14573857096176518,0.010903700505743895,0.02085440511359192,0.07042847204714918,7.991229369427325e-06
add,0.15900000000000006,0.8177010375391877,0.8045958679924514,0.01310516954673624,0.009261333404956789,8.577229643776852e-05,0.5459918830983933,0.2779014600434133,0.11359603800231496,0.011510511072234691,-0.12544169682396766,-0.18473985213262878,9.563349267489123e-06
add,0.16000000000000006,0.8053332278235216,0.8035458631735098,0.0017873646500117246,0.008810734524141134,7.76290428548925e-05,0.5044945349169248,0.262832226758571,0.12123206602712289,0.010964849381186052,-0.15933946558278297,-0.03863669496790775,8.190333965753211e-06
add,0.16100000000000006,0.7995488185343747,0.8022811195474071,-0.0027323010130324565,0.008850639902490902,7.833382668356417e-05,0.5278231554993557,0.259204644922286,0.09960382580424473,0.011031835892165113,0.07940777461938334,-0.16611662993565515,7.516496803903137e-06
add,0.16200000000000006,0.7938039458229685,0.8008105635314123,-0.007006617708443796,0.008952235000940438,8.014251151206306e-05,0.5626517325650527,0.2763616321015543,0.11779381412004748,0.011178998880429128,0.04442479985407445,-0.19917517336258211,9.49206620385846e-06
add,0.16300000000000006,0.8036392134357571,0.799744479606565,0.003894733829192032,0.009328829716545067,8.702706388029432e-05,0.5645172064719135,0.2862986925686722,0.16119833204001924,0.011664663401635026,-0.05971912052327831,0.1526566879347596,9.133645289349384e-06
add,0.16400000000000006,0.793742416339131,0.7976953911085927,-0.003952974769461659,0.008940801075361266,7.993792386918117e-05,0.5656168504115899,0.32712948534831104,0.15601083653994946,0.011208390819824056,0.07308957440925418,-0.23620613014071973,8.575106974582553e-06
add,0.16500000000000006,0.8018969896753321,0.7961155855029111,0.005781404172421012,0.008831149807255901,7.798920691819593e-05,0.5140764318171455,0.25569732238327847,0.11937781055083758,0.011092893556614742,-0.007688174486697362,-0.1530237275803731,7.806972755677025e-06
add,0.16600000000000006,0.778216900997672,0.7948579732017976,-0.016641072204125584,0.009353828616661643,8.749410978987827e-05,0.5415224209911306,0.26662619758356226,0.12143568810861052,0.011768003082041054,-0.14027649681813334,0.430491239689744,8.589585801489906e-06
add,0.16700000000000007,0.7928593322254156,0.7933759064716622,-0.0005165742462466261,0.009199045922773897,8.462244588930304e-05,0.5301831811771831,0.2800093015513229,0.11950331141958415,0.011594828539643783,0.026068984392065498,0.18781027471529702,7.782720325117079e-06
add,0.16800000000000007,0.7879432635817889,0.7905729882092574,-0.002629724627468466,0.009971843798508797,9.943766874185835e-05,0.6266788707940489,0.3656920337408019,0.21369562613650636,0.012613459354539463,0.008608667549415219,-0.11412610628747097,1.3502652153363266e-05
add,0.16900000000000007,0.7801863942273709,0.7895358036261074,-0.009349409398736519,0.009159129693871898,8.388965674916594e-05,0.534251437723837,0.253430360417462,0.10832736904318267,0.01160075448040938,-0.14601415206441778,-0.2538400757516026,7.743000928513382e-06
add,0.17000000000000007,0.7868433780797501,0.7874534150560413,-0.0006100369762911395,0.009243638891358864,8.544485995384211e-05,0.5726803203635039,0.3291868326227808,0.22003842642931712,0.011738675070653171,0.10049079862323398,0.12758648056028044,9.7685596733638e-06
add,0.17100000000000007,0.7871428851165415,0.7864124886588915,0.000730396457650051,0.009899649853928931,9.800306723039511e-05,0.5814696466248594,0.3252944955114752,0.17069139374873604,0.012588324627337036,0.12957734777282026,0.05773337256954411,1.1467541514366045e-05
add,0.17200000000000007,0.7832828511803477,0.7839712057245011,-0.0006883545441533911,0.009341958080335252,8.727218077474111e-05,0.5623203522404383,0.3637652393913945,0.22753074080770294,0.011916360141696466,-0.10039842341089251,0.47269895700373327,9.115154224092676e-06
add,0.17300000000000007,0.7995674434892619,0.7821118380650129,0.017455605424248954,0.009172726980469968,8.41389202582417e-05,0.5783121075496784,0.31595823509998733,0.14042477094967842,0.011728245593654141,-0.03332886251046767,-0.06783336109470312,8.939295603191498e-06
add,0.17400000000000007,0.7711248151269565,0.7805301925772299,-0.009405377450273367,0.009076294441907197,8.237912079619548e-05,0.5541074527072675,0.26954624818382983,0.13180937619537708,0.011628265844745817,0.08121107355688707,-0.10012834383686042,7.310961100175324e-06
add,0.17500000000000007,0.7941442446869186,0.7786272312671643,0.01551701341975431,0.00926293666710723,8.580199569883961e-05,0.5477140201029381,0.3320363077116477,0.17278687064400997,0.011896519867509716,-0.005793506143916528,-0.32603560550040034,9.908186373063416e-06
add,0.17600000000000007,0.7779500202976222,0.7766612580531297,0.0012887622444924807,0.009670308687065043,9.351487010312563e-05,0.5821329236329789,0.3031012481647739,0.14380060047031312,0.01245114999683698,0.018280331666927323,0.056124826923342495,9.212163385821412e-06
add,0.17700000000000007,0.7746884566546675,0.775188566258934,-0.0005001096042664965,0.00933313630902129,8.710743336277156e-05,0.5409827702274435,0.29444787070099276,0.13946219240682367,0.01203994936002481,0.021704323025163928,-0.04797048840342932,9.79553644676253e-06
add,0.17800000000000007,0.7797544902342609,0.7731943219253185,0.00656016830894246,0.009331379202124023,8.707463781383275e-05,0.5542070301795983,0.29914857292368296,0.14267840546366,0.012068669091332342,-0.028471166694586002,-0.17684606144992052,8.387683717931673e-06
add,0.17900000000000008,0.7670804217722927,0.7717589756313743,-0.004678553859081558,0.010365689250087766,0.00010744751362938505,0.6110261564130359,0.37053433255228274,0.23510504350015074,0.013431246966662293,-0.2609971010107232,0.4200268693333947,1.3966743949261759e-05
add,0.18000000000000008,0.7708325380181308,0.7698800471370191,0.0009524908811117117,0.010093782468365793,0.00010188444451868864,0.5979887831306173,0.34877104157834116,0.21594019511738835,0.013110874874529672,-0.09566864844510078,-0.252247158482773,1.03537328271927e-05
add,0.18100000000000008,0.7584889054862296,0.7669575529692554,-0.008468647483025782,0.009394067358191104,8.824850153023158e-05,0.5805545585545422,0.3345436025328931,0.20949524572019354,0.01224832388085845,0.07695437440398238,-0.3228819623151219,9.88176654899073e-06
add,0.18200000000000008,0.7497302881363574,0.7660788066777467,-0.0163485185413893,0.009348623469217927,8.739676076921222e-05,0.5636824113898575,0.3228854924100711,0.18374982214758379,0.012203307765431508,-0.07806364197068628,0.15418640486251875,9.950521382898135e-06
add,0.18300000000000008,0.7714331561089279,0.7657723668214984,0.005660789287429524,0.009784531628168398,9.573705918262772e-05,0.5770294966494992,0.2984288389823921,0.1774535687082651,0.012777242825171632,-0.027064087474719483,-0.23432018139065128,9.977860330664802e-06
add,0.18400000000000008,0.7549741095025451,0.762617156589746,-0.007643047087200983,0.009374699630527719,8.788499316261655e-05,0.5469815204592483,0.27467893589493864,0.1761901296970319,0.012292800136392626,-0.014616391750009082,-0.2461768212462561,1.0366340595021191e-05
add,0.18500000000000008,0.776951140130365,0.7606989030674048,0.016252237062960195,0.009933795245802844,9.86802879855352e-05,0.588021589846051,0.3264405679278202,0.179646962272039,0.013058876614276625,-0.0033586955146924133,0.09715540804774823,1.0812479542749096e-05
add,0.18600000000000008,0.7736538674363951,0.7585219164407333,0.01513195099566178,0.01012603411183878,0.00010253656683412259,0.612440687164598,0.3527195436439105,0.22378568719605077,0.013349811365340953,-0.08025549114507166,-0.33649757986139484,1.0904491222472894e-05
add,0.18700000000000008,0.7497368727833706,0.7572286551747671,-0.007491782391396473,0.009813223960919507,9.629936450716472e-05,0.5914689209328989,0.3472281128839108,0.19497872580035527,0.01295911804806665,-0.0674883578944657,0.10033578256313264,8.978950265145251e-06
add,0.18800000000000008,0.7587907179840777,0.7541478605654518,0.004642857418625912,0.010157454913182613,0.00010317389031333759,0.6134659715229752,0.3777017633834322,0.20189589294633753,0.013468889231508331,0.016287494213629804,-0.01529619776164279,1.1513213034203447e-05
add,0.18900000000000008,0.7591080234669614,0.7532256886390117,0.005882334827949642,0.0101845232357384,0.00010372451353929536,0.6109556897139752,0.3734077426134479,0.1996128427189224,0.013521171350656057,-0.06645594611352475,0.0869464232388374,1.2221155138419847e-05
add,0.19000000000000009,0.760966232906099,0.7513363885408968,0.0096298443652022,0.009343953513383255,8.730946726026726e-05,0.6045924852472847,0.36679153720171753,0.20447895800349944,0.012436469426423333,-0.07546570976498018,-0.06673995602452763,9.774622068638795e-06
add,0.1910000000000001,0.7469199268574824,0.7497341840125895,-0.0028142571551070805,0.010797011501874346,0.00011657545737160691,0.6295097163761748,0.4244830020470878,0.29803506778741523,0.014401092960507211,-0.1164078103245704,0.5678562943272808,1.4855467070914806e-05
add,0.1920000000000001,0.7449404436103874,0.7472942414378033,-0.00235379782741596,0.010009584190542438,0.00010019177566755712,0.5815744880603679,0.3315326447582762,0.20216873314997452,0.013394533445919985,-0.103284400616519,0.2234056939923671,1.0671389899996033e-05
add,0.1930000000000001,0.7389295212931801,0.7454716655824296,-0.006542144289249485,0.010684571281385339,0.00011416006346700435,0.6355393173556076,0.4095333635284935,0.23755192579616544,0.014332525957008981,-0.2246646034983303,0.18086171251996952,1.2356929430999154e-05
add,0.1940000000000001,0.7416705571358443,0.7438125301292867,-0.0021419729934424314,0.010448373451693737,0.00010916850778605849,0.6666542948022431,0.44476518446072244,0.28208194999477015,0.014046978603401527,-0.1576349823899809,0.016295859361103428,1.3776404680372744e-05
add,0.1950000000000001,0.750696563998168,0.7419866034587642,0.00870996053940376,0.00991268696280096,9.826136282248412e-05,0.598553831993356,0.372967773867028,0.2554104660231183,0.01335972295909345,-0.20736573699669938,0.07415937754759369,1.3362370725083033e-05
add,0.1960000000000001,0.7632237393521701,0.7409331280142548,0.022290611337915323,0.009825025214157693,9.653112045883441e-05,0.5598130160521847,0.2951444479542209,0.17148963967164374,0.013260248461415937,0.0007194888713722643,-0.21034550413535283,8.859966586516526e-06
add,0.1970000000000001,0.7292900893229238,0.7385418574890499,-0.009251768166126051,0.01028195226409489,0.00010571854236112604,0.6344388751194768,0.42225420616892995,0.2737024418489045,0.01392189386613135,-0.247505761900479,0.35799565848288223,1.2246235337936588e-05
add,0.1980000000000001,0.7345746774396691,0.7362760965867229,-0.0017014191470537954,0.010170815316281133,0.00010344548419789888,0.6117450345947393,0.38286496509005274,0.25263378531510233,0.013813895251035482,0.0701280328725113,-0.19538179406134787,1.1561037433173042e-05
add,0.1990000000000001,0.7336057452996092,0.7324248019406652,0.001180943358944031,0.011087675074878688,0.00012293653856608613,0.668966189814977,0.42195219514738125,0.27485973002902886,0.015138209872523074,-0.012162930112986364,-0.027259437979169094,1.5144489774082115e-05
add,0.2000000000000001,0.7461501917689594,0.7313031080708053,0.014847083698154018,0.010550065218228597,0.00011130387610887683,0.6147251536151834,0.3955496052441828,0.2295345293894512,0.014426388221463415,-0.047101104520369,0.04510053721655987,1.3000245455694931e-05
add,0.2010000000000001,0.721873701462417,0.7283518703440448,-0.006478168881627777,0.010439831284983304,0.00010899007725891614,0.6169004129320879,0.35034477623884885,0.182630412627853,0.014333400188481341,-0.06906330550906048,0.10831139901838836,1.2647014663897112e-05
add,0.2020000000000001,0.728365187964315,0.7272025936988445,0.0011625942654704957,0.009997584157455346,9.995168898540212e-05,0.6239090901406823,0.3836021805681024,0.23708957458300203,0.01374794524099662,-0.05561812673244032,0.050129396397940416,1.1608897847668242e-05
add,0.2030000000000001,0.7420861095813716,0.7249943039051042,0.017091805676267335,0.010156194622503044,0.00010314828921015976,0.6164149300790283,0.36954230584639036,0.21364195243051573,0.014008709674816513,-0.0005085013444686808,-0.13044790553278113,1.2449226250858549e-05
add,0.2040000000000001,0.727546274220195,0.7235449741059029,0.004001300114292117,0.01034532769594292,0.00010702580513644364,0.6233113529315484,0.3909364291087479,0.24802085101360485,0.01429810260077771,-0.0894189860961801,-0.2967375886863726,1.5273243229926462e-05
add,0.2050000000000001,0.70845878697805,0.7208673319787396,-0.012408545000689664,0.010153002445292856,0.00010308345865412271,0.6409604474038675,0.41756572274227666,0.2680008490879692,0.014084411421292372,0.09572425532706237,-0.29157013452195024,1.2539178187669187e-05
add,0.2060000000000001,0.7007959629575002,0.7184245927772375,-0.01762862981973723,0.010309228011835017,0.00010628018220000377,0.6441855888237242,0.4029527637673802,0.26668957398976323,0.014349515350113196,0.0033061042897209133,-0.022299894606598116,1.3079982183924317e-05
add,0.2070000000000001,0.7167590049137939,0.7168566833544772,-9.76784406833131e-05,0.010632496136638582,0.00011304997409563438,0.6340530834381578,0.4160568074988874,0.26537932729180197,0.014832337559991582,-0.01776996259487377,-0.05668900413223708,1.476917175905838e-05
add,0.2080000000000001,0.7219885886937298,0.7144877021695771,0.007500886524152706,0.01021395457638845,0.00010432486808852657,0.6051846221056326,0.3725167514033649,0.2464777674532962,0.014295511051553491,-0.004395976569323126,-0.2050087200435707,1.1393818204771733e-05
add,0.2090000000000001,0.7187331951841606,0.711364758097963,0.00736843708619761,0.01105976618060201,0.00012231842796958797,0.6678261017417289,0.457493008043967,0.35110750357891096,0.015547582955200432,-0.1593262799032996,-0.008054183916262463,1.5631654008137763e-05
add,0.2100000000000001,0.7106759517445281,0.7094685869210126,0.0012073648235155776,0.010451305112644858,0.00010922977855759655,0.6471370704252152,0.39093357220087965,0.26202657205322105,0.014731527728697994,-0.11964853076644401,-0.10682090719553917,1.4664764767753608e-05
