,Variance,Lag-1 AC,Coefficient of variation,Skewness,Kurtosis,Smax
1,-0.21644998291704876,0.939400478322634,0.8710327093560625,-0.20598442754131374,-0.1760982539425653,0.4444444444444444
2,-0.42004279728830624,0.7557677437916958,0.2915790041538544,-0.2585279890669112,0.1330851809893726,-0.7777777777777778
3,-0.453417489345633,0.838125550700401,0.540774307241373,0.12463361565157971,-0.36980093866321406,0.05555555555555555
4,-0.5466364568160975,0.7884591178004351,0.6508244771717825,0.19616622610634585,-0.42140943338548126,-0.5
5,-0.03918289547032062,0.7948966931002859,0.6036395677114239,0.5446943949937961,0.11740482997968026,0.7777777777777778
6,-0.4821887756019492,0.7068565571559583,0.4085702468936001,-0.2942043840247433,-0.019978061894229557,0.05555555555555555
7,-0.5223247199295104,0.6096815378252504,0.5998633363902824,-0.24547301792810772,0.5480750211289133,0.05555555555555555
8,-0.6594558630486773,0.8745571919224613,0.47269425113736485,0.3681106255956555,0.6538814263365161,-0.5555555555555556
9,-0.42011472550394696,0.9190088291884698,0.4041466616316915,0.15628203053352752,0.19422416428404451,0.8333333333333334
10,-0.38281994569419714,0.8453903004801206,0.38023052993112866,-0.36250022477567384,-0.3471075866285447,0.7222222222222222
11,-0.5565625505745266,0.8806710902519286,0.4313714912517307,-0.5608063152973332,-0.6113358867849885,0.1111111111111111
12,0.7029364694035353,0.9056661451871032,0.8948769128409846,0.2664760568952185,-0.17976659294024563,0.8888888888888888
13,-0.6452500404596212,0.8358238477998956,0.6371221520922119,0.06313499127870385,0.3558828289367211,-0.2777777777777778
14,-0.4540288791785797,0.8232004459549368,0.33534732337127543,-0.7174659689629749,-0.08115300929672187,-0.3333333333333333
15,0.5228641815468162,0.9137940335545125,0.8982215748682814,-0.7073960187732642,-0.46888205570840297,0.9444444444444445
16,-0.037456618294941645,0.9117800435165703,0.9081117045188901,0.7016057974141806,0.39911168653683615,0.5
17,0.3226160292028555,0.7367067666468863,0.5760191329053603,-0.6944489399579219,0.22414630199061336,0.3888888888888889
18,-0.25809641977306647,0.9238999478520437,0.809462156767546,-0.680710650770531,0.4695653737569905,0.7777777777777778
19,-0.34196471921022814,0.8467569365772958,0.3906601211990433,-0.1465717214220208,0.13916311521101937,0.7222222222222222
20,0.2656848465231698,0.96907086727446,0.8799158439877002,-0.23324522126917335,-0.3006059952167736,0.7777777777777778
21,-0.4603945262627897,0.8504972037906169,0.2837028645411878,0.5305964647282012,-0.5792199385013755,-0.2222222222222222
22,0.008073942205678732,0.9615543687399974,0.8871805937674201,-0.08608009206811601,-0.47017676358993715,0.5
23,-0.19720918523313732,0.7933502364640088,0.6544928161694628,0.11503119886353418,0.013180845516174855,0.5
24,-0.6165506824189458,0.8954883026739313,0.722393051734369,0.2667278056499613,-0.605186024347701,0.3333333333333333
25,0.6831202459944975,0.9576342809875743,0.9480678283073491,-0.44662027296757834,-0.45323766880653105,0.611111111111111
26,0.09003614392835949,0.9271007534480588,0.8966031900163636,0.3111434788081494,-0.8079157001312689,0.8888888888888888
27,-0.7422452392512272,0.9013144881408354,0.32466598334861807,-0.5413497329664994,-0.5648342953732174,-0.1111111111111111
28,-0.03299706892521263,0.7906529283774792,0.655967344590099,0.38914962867058667,0.647048245850641,0.3333333333333333
29,-0.4370897843951736,0.8835841829853806,0.6155796515077953,-0.4434194673715631,-0.1396306486126845,0.611111111111111
30,0.2682382981784179,0.8419017820215423,0.887000773228318,-0.020877164589739438,-0.15977054899210585,0.0
31,-0.6469763176350002,0.8996961032889175,0.8418298538059017,-0.19605833378288465,-0.44363525201848547,0.7222222222222222
32,-0.4080307852762942,0.7464890039740337,0.03871536206865548,-0.8177339015662368,-0.6713599827372282,-0.5
33,-0.6059412706119292,0.7115318911726096,0.2758626890363417,0.13477549405693115,-0.18857779935624244,-0.16666666666666666
34,-0.6217654780529032,0.8112243980507452,-0.07421193648738558,-0.6567585549621476,0.18713923504342664,0.16666666666666666
35,0.05400010789232346,0.8842315369261475,0.8148567729406052,-0.5726025426624228,-0.0838862814910719,0.7222222222222222
36,-0.667799536063009,0.876894858930787,0.5907644171117225,-0.13056769344194494,0.7712323101544657,-0.4444444444444444
37,0.1479743216270162,0.9004513495531459,0.5404865943788099,-0.5801550053047058,-0.45305784826742906,0.3888888888888889
38,-0.4548200895506284,0.9173185161209112,0.6028483573393753,0.17102731473988955,-0.4847422272571973,-0.3888888888888889
39,0.01972631313948679,0.9092625559691427,0.7546528564492635,-0.7442592292891692,0.5403067738397079,0.5
40,0.02774630918343493,0.8759597921274567,0.6845588103073131,-0.6714319109528689,-0.07165848483213752,-0.4444444444444444
41,0.2101562640484796,0.7980615345884806,0.5676035316753879,-0.6968944992897088,0.08046969124813436,0.05555555555555555
42,0.04565643487799176,0.9494704285123445,0.7792163420905935,0.5519231806656956,-0.8360755965546384,0.611111111111111
43,-0.5020409631188073,0.9334304364244483,0.722932513351675,0.3115031198863534,-0.34958911006815196,0.5555555555555556
44,-0.5988563413713114,0.9055942169714624,0.6433799068529606,0.6108683533833233,0.018251784718850583,0.05555555555555555
45,0.03961446476416536,0.8572584560608512,0.7377497257736777,0.17447986909064753,0.429033824243405,0.8333333333333334
46,-0.09819999640358922,0.9322076567585549,0.861250472028915,-0.18785851719983457,-0.5584686482890076,0.5555555555555556
