Realisation number,Variance,Standard deviation,Kurtosis,Coefficient of variation,Smax,Smax/Var,Lag-1 AC
55,0.989302831079516,0.989302831079516,0.349051258752472,0.995517308960037,0.9332365747460089,0.06821480406386067,0.8342829654177134
56,0.9920359185418781,0.9920359185418781,0.5629126801717533,0.9973595595702602,0.9782293178519594,0.5878084179970973,0.9271544889268979
57,0.9905998895362303,0.9905998895362303,0.2915637750102446,0.9964117091595844,0.9637155297532656,-0.25834542815674894,0.8265683182781906
58,0.9808149375523365,0.9808149375523365,0.39653286297147533,0.9939672528373154,0.9593613933236576,0.3265602322206096,0.9188910862864574
59,0.9828852423967075,0.9828852423967075,0.65146186327436,0.994972116806528,0.9651669085631351,0.5849056603773586,0.8854882676786573
60,0.988982129812746,0.988982129812746,0.5148645037147896,0.9961622748409856,0.9782293178519594,0.13497822931785197,0.8777308603702317
61,0.9909312808452259,0.9909312808452259,-0.22995706166372687,0.9971742655050154,0.9869375907111756,0.7358490566037736,0.9366187396440216
62,0.9877955351256971,0.9877955351256971,0.21031589074776844,0.9948616530368627,0.972423802612482,-0.04208998548621191,0.898583569405099
63,0.9849555472410783,0.9849555472410783,0.552379425232063,0.9948972865109483,0.984034833091437,0.41944847605224966,0.8265255581092879
64,0.98324870383238,0.98324870383238,0.5231243430078215,0.9928626151406631,0.9767779390420901,0.8635703918722787,0.9028595862953658
65,0.9899513603078731,0.9899513603078731,0.45320790350455215,0.9962264150943396,0.9564586357039188,0.5413642960812772,0.9334544871452242
66,0.9821298127460936,0.9821298127460936,0.49648475778145984,0.9952464945569867,0.9608127721335269,0.42525399129172714,0.9081440305022538
67,0.9905357492828764,0.9905357492828764,0.0720793913802626,0.9964330892440357,0.9869375907111756,0.6632801161103048,0.9293388208883424
68,0.9922283393019401,0.9922283393019401,0.5876102410604521,0.9968820710175137,0.9898403483309145,0.49056603773584906,0.9504445275892172
69,0.9836477987421383,0.9836477987421383,0.6263081939173659,0.9945944019812211,0.9709724238026126,0.6647314949201742,0.9234307908849573
70,0.9888574126534466,0.9888574126534466,0.6329431467920964,0.9959306572594294,0.9869375907111756,0.756168359941945,0.9435779571329306
71,0.9794287954104085,0.9794287954104085,0.12966664884992962,0.9933294136511839,0.9869375907111756,0.43541364296081275,0.9084968018957008
72,0.9907246066955296,0.9907246066955296,0.3154239492579329,0.9963653856432731,0.9608127721335269,0.6835994194484761,0.9222869563668108
73,0.9890141999394231,0.9890141999394231,0.02067097831703102,0.9960126142498262,0.9782293178519594,0.8113207547169812,0.8571026422221034
74,0.980194915103248,0.980194915103248,0.5115755340566929,0.9928697418354802,0.9796806966618288,0.7721335268505081,0.867432786359506
75,0.9896876725996401,0.9896876725996401,-0.007921321289219092,0.9963261888217791,0.9579100145137882,0.33381712626995647,0.9393696438434265
76,0.9896520391255546,0.9896520391255546,0.20086233007287044,0.9957026030252819,0.9927431059506532,0.8490566037735849,0.8929000302884529
77,0.9812318491991375,0.9812318491991375,-0.5069930692892903,0.9956919129830561,0.969521044992743,0.8359941944847605,0.9109875817342811
78,0.9871897660662425,0.9871897660662425,0.27331230958362285,0.9953783384111033,0.9854862119013063,0.841799709724238,0.9176902382097742
79,0.9907174800007126,0.9907174800007126,0.2717016765549557,0.9964972294973897,0.9898403483309145,0.7692307692307693,0.8723858392573983
80,0.9909455342348601,0.9909455342348601,0.6442639015090776,0.9965898765300122,0.9579100145137882,0.3497822931785196,0.9272827694336059
81,0.9854686692679102,0.9854686692679102,0.20601136707823325,0.9938710424572842,0.9912917271407838,0.6632801161103048,0.9082758743563704
82,0.9864521531526715,0.9864521531526715,0.27538261442799367,0.9943699110944821,0.972423802612482,0.6371552975326561,0.8209239759830385
83,0.9902756249220517,0.9902756249220517,0.43261531883050935,0.9961480214513514,0.9912917271407838,0.865021770682148,0.9539294813547846
84,0.9907246066955296,0.9907246066955296,0.14906194879469772,0.9964010191173587,0.9753265602322206,0.7793904208998549,0.9004400734049565
85,0.9919040746877616,0.9919040746877616,0.20123648155076876,0.997145758725747,0.9927431059506532,0.8316400580551524,0.923512747875354
86,0.9872859764462736,0.9872859764462736,0.5453845742690684,0.9941846170292372,0.9782293178519594,0.4165457184325109,0.8733229996258485
87,0.985718103586509,0.985718103586509,-0.09820585457979225,0.9941774903344202,0.9404934687953557,-0.2220609579100145,0.6516115238655192
88,0.9898836567071105,0.9898836567071105,0.7432608192135692,0.995966290733515,0.9448476052249637,0.43976777939042094,0.9349617830990432
89,0.9916475136743456,0.9916475136743456,0.03691984250004454,0.9965970032248294,0.9796806966618288,0.5253991291727141,0.9118677285441944
90,0.9869438950950521,0.9869438950950521,-0.5519874570171218,0.9947654426568319,0.9811320754716981,0.6168359941944848,0.8966843052363389
91,0.9916047535054429,0.9916047535054429,-0.37855933864272096,0.9972027722842839,0.9854862119013063,0.5602322206095791,0.8834999198246832
92,0.992028791847061,0.992028791847061,-0.11222406328504997,0.9969782813975447,0.9608127721335269,0.23222060957910018,0.9205801129581127
93,0.9838687262814687,0.9838687262814687,-0.014260516329039498,0.9938639157624671,0.9796806966618288,0.6342525399129173,0.8795125340745095
94,0.9916439503269371,0.9916439503269371,-0.32170256739180786,0.9971635754627897,0.9782293178519594,-0.031930333817126275,0.9107417107630909
95,0.9894596183654926,0.9894596183654926,-0.5439236018315605,0.9967324104263544,0.9854862119013063,0.15529753265602325,0.8841377590108147
96,0.9888574126534466,0.9888574126534466,-0.4503536622302991,0.9958308835319899,0.9825834542815677,0.6632801161103048,0.8636841448857056
97,0.9898230798011651,0.9898230798011651,-0.3623995581449213,0.9959270939120209,0.984034833091437,0.6777939042089985,0.8525486842339693
98,0.9891496071409481,0.9891496071409481,-0.33614481443868366,0.9962477951787909,0.9753265602322206,0.6458635703918724,0.948377786092255
99,0.9896199689988774,0.9896199689988774,-0.3605573075346981,0.9962335417891567,0.9535558780841801,0.4673439767779391,0.905175762110927
100,0.9886863719778358,0.9886863719778358,-0.019708874516721007,0.9958237568371727,0.9912917271407838,0.37880986937590716,0.8640440429739698
