Realisation number,Variance,Standard deviation,Kurtosis,Coefficient of variation,Smax,Smax/Var,Lag-1 AC
50,0.8706861225435173,0.8706861225435173,0.667913838259661,0.9777219520017104,0.7387518142235124,0.4150943396226416,0.8944251429793146
51,0.9224366169579703,0.9224366169579703,0.7988347853974023,0.9767598482014004,0.888243831640058,0.7213352685050799,0.92053735278921
52,0.9561601368325404,0.9561601368325404,0.3822545299053931,0.9855292461738557,0.9462989840348333,0.7590711175616836,0.9514778983376984
53,0.9703529495608173,0.9703529495608173,-0.5883549806688403,0.9901509077627523,0.9651669085631351,0.7169811320754718,0.9515776720651379
54,0.9691378480944999,0.9691378480944999,-0.37366329930336556,0.9876138044078606,0.9608127721335269,0.5108853410740204,0.9622463342063533
55,0.9551623995581449,0.9551623995581449,0.27171949329199846,0.9844067917401605,0.679245283018868,0.14368650217706824,0.9290501897482494
56,0.9704028364245372,0.9704028364245372,0.648333244249648,0.9919967217203841,0.9375907111756169,0.6690856313497823,0.9594633598802714
57,0.9469453204340156,0.9469453204340156,0.1736989327774511,0.9875140306804211,0.8258345428156749,-0.4557329462989841,0.864603488517113
58,0.9506939619078161,0.9506939619078161,0.4132235822331498,0.978847969782814,0.9230769230769231,0.4412191582002903,0.9411584442425213
59,0.9494147201881447,0.9494147201881447,0.6521246458923512,0.982671441552194,0.9245283018867925,0.690856313497823,0.9275678372262903
60,0.9467243928946852,0.9467243928946852,0.6258413954068451,0.9867764177668501,0.865021770682148,0.32365747460087085,0.9432002423076238
61,0.9721524400021379,0.9721524400021379,-0.29442514297931477,0.9903789619968998,0.969521044992743,0.8548621190130625,0.955073315872931
62,0.9094553423486021,0.9094553423486021,-0.314950024052595,0.9755696901669427,0.8287373004354137,-0.2786647314949202,0.920145384574269
63,0.8919272364459172,0.8919272364459172,0.6146168510698949,0.9756552105047481,0.8969521044992744,0.5239477503628447,0.8714308621519053
64,0.926648493594883,0.926648493594883,0.4525379941917437,0.9774725176831114,0.9390420899854862,0.8693759071117562,0.936615176296613
65,0.9545601938460989,0.9545601938460989,0.47836157286154607,0.9879451957168564,0.8853410740203194,0.5863570391872278,0.9462718477737986
66,0.931523152849787,0.931523152849787,0.40322126605733427,0.9756801539366079,0.9129172714078375,0.6400580551523949,0.92406506672368
67,0.9686104726780338,0.9686104726780338,0.09814884102125536,0.9896306590411031,0.9579100145137882,0.7764876632801162,0.9445578776702833
68,0.9694442959716356,0.9694442959716356,0.5581663014235573,0.9894667450603096,0.9767779390420901,0.6328011611030478,0.9689133572077608
69,0.9326919307997932,0.9326919307997932,0.703123274003599,0.9755910702513941,0.9013062409288825,0.7358490566037736,0.9154631460794269
70,0.9666862650774136,0.9666862650774136,0.668900885491831,0.9888502859586296,0.969521044992743,0.8185776487663281,0.9597591177151815
71,0.93696794769006,0.93696794769006,0.4094108005059953,0.9764355835872217,0.9492017416545719,0.7358490566037736,0.9511215635968429
72,0.9636467297379158,0.9636467297379158,0.6402551356744526,0.9883941774903343,0.8925979680696663,0.7663280116110306,0.948955048372441
73,0.9428510342615852,0.9428510342615852,0.19815062269495964,0.9886507385037503,0.9375907111756169,0.8345428156748912,0.9007465212820923
74,0.876815080086233,0.876815080086233,0.08647887825823578,0.9601546492775312,0.9129172714078375,0.8258345428156749,0.903900083738664
75,0.9283375202665384,0.9283375202665384,-0.05945088816434158,0.9857074135442835,0.7387518142235124,0.3193033381712627,0.9488730913820441
76,0.9484134195663405,0.9484134195663405,-0.0989078340192777,0.9852085449070858,0.972423802612482,0.8998548621190131,0.9222477595453168
77,0.917732998378677,0.917732998378677,-0.47889963832023796,0.9743296452687654,0.9433962264150944,0.8766328011611031,0.95014164305949
78,0.9401535802733086,0.9401535802733086,0.4635914978530832,0.980939654711636,0.9550072568940494,0.8838896952104499,0.913057886578652
79,0.9605751242717407,0.9605751242717407,0.3379835017014984,0.9898515865804336,0.9709724238026126,0.8403483309143687,0.9262137652110393
80,0.9492579329021683,0.9492579329021683,0.5905642560621448,0.9882231368147236,0.9100145137880988,0.574746008708273,0.9400751866303204
81,0.9493541432821991,0.9493541432821991,0.39970780551249846,0.9837261923851265,0.9448476052249637,0.7721335268505081,0.9193293780177098
82,0.941290288096638,0.941290288096638,0.21277816380708034,0.985486486004953,0.8751814223512338,0.6647314949201742,0.876565645767634
83,0.9652431093769486,0.9652431093769486,0.39138382596611254,0.987218272845511,0.969521044992743,0.8998548621190131,0.9636467297379158
84,0.9591070251394159,0.9591070251394159,-0.34623265095230454,0.9861314518859016,0.9404934687953557,0.8127721335268506,0.9195182354303633
85,0.9686461061521193,0.9686461061521193,0.3547134177846669,0.9923245496819711,0.9825834542815677,0.9201741654571843,0.9538439610169793
86,0.9468491100539846,0.9468491100539846,0.630509380512053,0.9858178773139488,0.9317851959361393,0.5108853410740204,0.9077021754235929
87,0.9214032462094892,0.9214032462094892,-0.1414577654248401,0.9807757407308425,0.7822931785195937,0.10159651669085633,0.8304381135638819
88,0.9566946389438237,0.9566946389438237,0.8128387407130259,0.9882658969836263,0.8809869375907112,0.31204644412191584,0.937552336665063
89,0.9733425980365954,0.9733425980365954,-0.12421829066224811,0.9924563935360878,0.9303338171262701,0.5921625544267054,0.9361198710068237
90,0.9623389812389758,0.9623389812389758,-0.5400538065458692,0.9871648226343828,0.9361393323657475,0.7721335268505081,0.9283553370035811
91,0.9479252409713685,0.9479252409713685,-0.276398168439432,0.9874463270796585,0.9492017416545719,0.7343976777939042,0.9223938567890675
92,0.9635148858837992,0.9635148858837992,-0.23519874570171218,0.9905606927147361,0.8809869375907112,0.2786647314949202,0.938186612503786
93,0.9225114472535499,0.9225114472535499,0.03382685694941828,0.9745185026814188,0.9259796806966618,0.6952104499274311,0.9222584495875424
94,0.9690238209774261,0.9690238209774261,-0.08861688670336913,0.9907709302118409,0.9245283018867925,-0.06386066763425255,0.9326669873679334
95,0.9670069663441836,0.9670069663441836,-0.15548310082491493,0.9905571293673276,0.9550072568940494,0.5907111756168361,0.9443298234361358
96,0.9713506868352129,0.9713506868352129,-0.6900529157090171,0.9900938942042153,0.9506531204644412,0.6981132075471699,0.9266876904163771
97,0.9572790279188269,0.9572790279188269,-0.6358544016248864,0.9844067917401605,0.9535558780841801,0.7358490566037736,0.9101109982717764
98,0.9603399433427762,0.9603399433427762,-0.2619131612236535,0.9872752864040478,0.9332365747460089,0.737300435413643,0.9579667539686781
99,0.9550234290092112,0.9550234290092112,-0.5710478023054857,0.9873750601314873,0.8824383164005806,0.444121915820029,0.9385037504231475
100,0.9502556701765639,0.9502556701765639,0.04556808666060897,0.9867087141660875,0.9492017416545719,0.4963715529753266,0.9123915406132521
