Realisation number,Variance,Standard deviation,Kurtosis,Coefficient of variation,Smax,Smax/Var,Lag-1 AC
51,-0.7798457070572095,-0.7798457070572095,0.5684002351809289,0.3836513620895469,-0.13207547169811323,0.7227866473149492,0.9053895629554403
52,-0.4741461328772248,-0.4741461328772248,0.6144173036150159,0.8732838028043544,0.6865021770682148,0.8693759071117562,0.9601510859301227
53,-0.5805156163700179,-0.5805156163700179,-0.558152048033923,0.8793949436100272,0.7793904208998549,0.8229317851959361,0.9447716785147967
54,-0.5219448750155896,-0.5219448750155896,-0.20756498654836353,0.903394088406649,0.6473149492017417,0.7924528301886793,0.9613554973542144
55,-0.8142818964134907,-0.8142818964134907,0.24354410533254936,0.4603844851853831,-0.4426705370101597,0.13207547169811323,0.9508899460152866
56,-0.1803695191262672,-0.1803695191262672,0.7431254120120441,0.8504498726103301,0.5195936139332367,0.7111756168359943,0.9636217863060558
57,-0.9018654123683788,-0.9018654123683788,-0.3910168011830313,0.26665953997184955,-0.7692307692307693,-0.47605224963715537,0.8660894043864805
58,-0.03692340584745309,-0.03692340584745309,-0.4840843087996864,0.8946888306875479,0.4673439767779391,0.7576197387518143,0.9600976357189944
59,-0.19978976250289518,-0.19978976250289518,0.11654284034421936,0.8289878311685996,0.5936139332365749,0.8272859216255444,0.9316193632298181
60,-0.7469132503073386,-0.7469132503073386,0.2180697347087854,0.7728366027045807,-0.32075471698113206,0.39622641509433965,0.947775580380209
61,-0.22168296898106077,-0.22168296898106077,-0.2733871398792025,0.9148288702407041,0.8388969521044993,0.8824383164005806,0.9662123398720758
62,-0.5797316799401357,-0.5797316799401357,-0.6272346642435904,0.5112833395691913,-0.6748911465892599,-0.28156748911465895,0.9254690256026511
63,-0.825859212143888,-0.825859212143888,0.6070589912163487,-0.22324727849341672,-0.8011611030478956,0.497822931785196,0.8723822759099898
64,-0.7344557877670284,-0.7344557877670284,-0.13934470041156663,0.12374792880431877,0.39477503628447025,0.8635703918722787,0.9199208936875299
65,-0.4929321004151299,-0.4929321004151299,-0.2513050759883835,0.8006342758387229,0.2772133526850508,0.6168359941944848,0.9376129135710085
66,-0.8173071783633544,-0.8173071783633544,-0.47066117911165745,0.7657419780141463,0.11320754716981132,0.6429608127721336,0.9453489407949828
67,-0.6199796889197712,-0.6199796889197712,-0.5356388191066688,0.8755358383665615,0.6298984034833093,0.7677793904208999,0.9558501256079961
68,-0.726270778769576,-0.726270778769576,0.3575819124485542,0.8073404956616244,0.5428156748911466,0.748911465892598,0.9547169811320754
69,-0.8723573324781299,-0.8723573324781299,0.34243055926737576,0.6256169045201061,-0.5268505079825835,0.5486211901306242,0.8643611808933312
70,-0.7275036969729364,-0.7275036969729364,-0.027505478646640654,0.8511340353127727,0.6473149492017417,0.795355587808418,0.9602259162257024
71,-0.8782083489229782,-0.8782083489229782,0.6483118641651967,0.16677891211003615,-0.46153846153846156,0.8519593613933237,0.9474691325030733
72,-0.8400805316514333,-0.8400805316514333,0.7186665953997184,0.7052612824487323,0.5950653120464442,0.783744557329463,0.9558429989131789
73,-0.801450282395282,-0.801450282395282,0.5783526644930247,0.39752347355105383,0.11756168359941946,0.8621190130624093,0.9123594704865751
74,-0.6864539348263758,-0.6864539348263758,-0.38178773139487227,0.4560051312202683,0.4934687953555878,0.8664731494920176,0.8797477150034743
75,-0.7544105332549397,-0.7544105332549397,-0.4901918862579506,0.577572291410551,-0.10885341074020319,0.42670537010159654,0.9181997968891976
76,-0.7914479662194666,-0.7914479662194666,-0.3620610401411085,0.6817538795944911,0.7924528301886793,0.9230769230769231,0.9208758707930229
77,-0.7652288559873145,-0.7652288559873145,-0.4864753149108272,0.6615461364405723,0.5283018867924529,0.8461538461538463,0.9362018279972206
78,-0.6503251554510306,-0.6503251554510306,-0.04937374169294635,0.2797869118249684,0.058055152394775045,0.8359941944847605,0.8969444295971635
79,-0.6219466566892939,-0.6219466566892939,0.2728098775990165,0.9081190870703938,0.7895500725689405,0.8635703918722787,0.9420884779161545
80,-0.5045058527981185,-0.5045058527981185,0.1699609813458763,0.7853439521086107,0.4484760522496372,0.6647314949201742,0.937199565271616
81,-0.6907014449373741,-0.6907014449373741,0.5026814189249381,0.5329663085502521,-0.09724238026124819,0.5050798258345428,0.8567676875656992
82,-0.8357938247189409,-0.8357938247189409,-0.022153330838990144,0.7295597484276729,0.38751814223512343,0.7097242380261248,0.890277406595756
83,-0.5779108094143639,-0.5779108094143639,-0.3993087106027402,0.8612717586901134,0.8780841799709725,0.9346879535558782,0.9627273861065083
84,-0.6545976089938889,-0.6545976089938889,-0.3884583177436884,0.7851301512640975,0.4339622641509434,0.8243831640058056,0.9108664279223901
85,-0.5380975288185721,-0.5380975288185721,0.7806581502663602,0.8657152529085823,0.8200290275761974,0.9158200290275763,0.9602793664368307
86,-0.6330963707306644,-0.6330963707306644,0.18875763892600705,0.7692162417374881,0.12917271407837447,0.6023222060957911,0.9145188590161597
87,-0.8243554795374775,-0.8243554795374775,0.5309565806118267,0.5485559534626828,-0.42525399129172714,0.4368650217706822,0.9110980455039464
88,-0.20495661624530082,-0.20495661624530082,0.6653411014306839,0.8357546278974467,0.04208998548621191,0.181422351233672,0.9339961159513246
89,-0.5405384217934327,-0.5405384217934327,-0.5692981987278849,0.9089564737114044,-0.0362844702467344,0.41944847605224966,0.9342491136173321
90,0.16641901402177203,0.16641901402177203,-0.4954905838544728,0.904894257665651,0.7866473149492017,0.8621190130624093,0.9404422114134017
91,-0.7600726922871345,-0.7600726922871345,-0.36977568728063137,0.7092593582411316,-0.01886792452830189,0.7314949201741655,0.9333155165962904
92,-0.7596237105136565,-0.7596237105136565,-0.658709711903362,0.8366597181392199,-0.1872278664731495,0.37735849056603776,0.9500489960268675
93,-0.46317458620628216,-0.46317458620628216,0.11085930122757319,0.8121510146631744,0.45137880986937595,0.6719883889695211,0.9514101947369358
94,-0.3292746806349885,-0.3292746806349885,0.6389723306073726,0.9402533540007483,-0.23657474600870831,-0.18577648766328012,0.9506369483492791
95,-0.6576157642489354,-0.6576157642489354,0.5737203128619024,0.8414738004881785,0.07547169811320756,0.6894049346879536,0.9573075346980954
96,-0.6872556879933008,-0.6872556879933008,-0.17506013148751937,0.9289682327578527,0.2975326560232221,0.6502177068214804,0.9622427708589448
97,-0.8467047944839381,-0.8467047944839381,-0.649352361608495,0.7260462878828371,0.5312046444121916,0.7895500725689405,0.9263349190229301
98,-0.7490227519732036,-0.7490227519732036,0.11373492258627754,0.7551303294314679,0.023222060957910014,0.7082728592162555,0.9380298252178095
99,-0.6603951752276088,-0.6603951752276088,-0.5182675004899603,0.7650506886168867,-0.4528301886792453,0.4034833091436865,0.9424234325725586
100,-0.8078001674773281,-0.8078001674773281,-0.12080816719226041,0.7805761932759633,0.062409288824383166,0.5166908563134979,0.9022965774048141
