"{0.9999998187809453, 2.1923266360455163*^-11, 1.8119713140830363*^-7}","{0.9999981357241322, 1.890977759530174*^-10, 1.8640867701541754*^-6}","{0.9999975439195347, 2.35849353477086*^-10, 2.4558446159576445*^-6}","{0.9999543411510616, 0.000044390094817928296, 1.2687541204938793*^-6}","{0.9999995939568419, 3.4377187617115644*^-7, 6.227128189777541*^-8}","{0.9999999988623085, 3.021347273486179*^-14, 1.1376612134900152*^-9}","{0.9999999999087692, 3.612888920085082*^-15, 9.122723722165366*^-11}","{0.9999999998951203, 5.568330620264093*^-15, 1.0487404903111844*^-10}","{0.9999999992709099, 2.2252500974173788*^-13, 7.288675816250944*^-10}","{0.999999974890228, 7.201935915502276*^-12, 2.5102570097336707*^-8}","{0.9999990841415035, 2.4406274176595615*^-10, 9.156144337613986*^-7}","{0.9999840570534162, 5.90141744861001*^-9, 0.000015937045166424657}","{0.9999560173343073, 1.865470551104673*^-8, 0.000043964010987161845}","{0.9976784952789552, 0.002290627730877693, 0.00003087699016719215}","{0.999996698687904, 2.0208061828904883*^-10, 3.3011100154050783*^-6}","{0.9999998906221836, 8.589672929711767*^-12, 1.0936922686155483*^-7}","{0.9999999961210864, 4.4729307039241907*^-13, 3.878466354376528*^-9}","{0.9999999998153173, 2.822846415158091*^-14, 1.846545327522711*^-10}","{0.9999999999305991, 4.056838042948574*^-11, 2.8832471285806318*^-11}","{0.9999999999800473, 6.240170125362695*^-15, 1.99465864241852*^-11}","{0.9999999999630318, 9.917031903174382*^-15, 3.695813024160844*^-11}","{0.9999999996332123, 8.659974794691953*^-14, 3.667010246958016*^-10}","{0.9999999989073953, 2.6682856596529694*^-13, 1.0923378281459727*^-9}","{0.9999999973748002, 3.2888611382830793*^-13, 2.6248709403541354*^-9}","{0.9999999992419295, 1.1217687131366446*^-13, 7.579583480498957*^-10}","{0.999999999916781, 1.5902498756873314*^-14, 8.320293271554281*^-11}","{0.9999999999786267, 5.393747388535978*^-15, 2.1367922776578558*^-11}","{0.9999999699059299, 3.008978788625285*^-8, 4.282021278206149*^-12}","{0.9999999999985285, 8.283396194887833*^-16, 1.4705836238710665*^-12}","{0.9999999999989841, 9.098975274471746*^-16, 1.015045449763496*^-12}","{0.9999999999992439, 1.2333876034223058*^-13, 6.328535220265343*^-13}","{0.9999999999986613, 5.981142091600909*^-16, 1.3379770708406041*^-12}","{0.9999999999971263, 5.877044926210065*^-16, 2.8729924757988203*^-12}","{0.9999999999896563, 3.807948955720372*^-16, 1.0343281775456517*^-11}","{0.9999999999742424, 7.056721783762718*^-16, 2.5756971020518535*^-11}","{0.9999999999276663, 1.958499795094331*^-15, 7.233159263650302*^-11}","{0.9999999998413724, 5.5094346453753306*^-15, 1.5862203561340375*^-10}","{0.9999999997961977, 5.3351716648689165*^-14, 2.0374907385255556*^-10}","{0.999999999875208, 4.4702503450455656*^-14, 1.247474260785111*^-10}","{0.9999999999607179, 9.509460617157328*^-15, 3.927266702804027*^-11}","{0.9999999999952389, 1.287488968921598*^-15, 4.7597501889200444*^-12}","{0.9999999999991687, 3.3299281596750393*^-16, 8.310207836422289*^-13}","{0.9999999999998501, 4.8293008582360283*^-17, 1.4996501601347769*^-13}","{0.9999999999998554, 7.754481709364286*^-18, 1.445564623237584*^-13}","{0.9999999999992908, 2.2480833199412958*^-17, 7.092835324016062*^-13}","{0.9999999999894831, 2.254071046401074*^-16, 1.0516733869908093*^-11}","{0.9999999999096267, 1.786515649756858*^-15, 9.037137969418151*^-11}","{0.9999999996245437, 9.200331067499085*^-15, 3.7544732049401706*^-10}","{0.9999999996157989, 1.4779596912111373*^-14, 3.841861444428619*^-10}","{0.9999999999514813, 1.5292415679271583*^-14, 4.850349646475324*^-11}","{0.9999999999987566, 2.1249940409569907*^-16, 1.243331437640891*^-12}","{0.9999999999999716, 2.3337518830598264*^-17, 2.84028811256571*^-14}","{0.9999999999999993, 8.316842599629652*^-19, 7.690581968684773*^-16}","{0.9999999999999998, 7.830055321238478*^-21, 1.9190184711511593*^-16}","{0.9999999999999984, 4.379972411846191*^-20, 1.52601298092737*^-15}","{0.9999999999998888, 2.6261445188443814*^-18, 1.1133212143706935*^-13}","{0.9999999999969345, 1.6172107039866663*^-15, 3.0639656212446023*^-12}","{0.9999999999557028, 2.5075151893057965*^-14, 4.4272168865731834*^-11}","{0.9999999998759503, 7.125870328583099*^-14, 1.2397829232942886*^-10}","{0.9999999999481322, 3.1002090810816976*^-15, 5.186467090769027*^-11}","{0.9999999999965485, 2.2032713770460722*^-16, 3.451144554684463*^-12}","{0.9999999999998448, 7.860001221067618*^-18, 1.5527755775149386*^-13}","{0.9999999999999938, 2.082266762844104*^-19, 6.278480053744901*^-15}","{0.9999999999999982, 3.8310827675808227*^-20, 1.7870366146927424*^-15}","{0.9999999999999865, 1.4252949999185322*^-17, 1.3650278001182338*^-14}","{0.9999999999995217, 3.5137941312152453*^-16, 4.777662355465263*^-13}","{0.9999999999879148, 1.9322034527937987*^-16, 1.2085084325651682*^-11}","{0.9999999998222298, 4.0787935907625014*^-15, 1.777663040100721*^-10}","{0.999999999264295, 2.5052718292160383*^-14, 7.356800159231439*^-10}","{0.999999999046632, 4.097394843581987*^-14, 9.533270763682158*^-10}","{0.9999999997158662, 8.826844727697839*^-14, 2.840453717863544*^-10}","{0.9999999999464924, 1.3173606863218451*^-14, 5.349457462305534*^-11}","{0.9999999999955203, 7.26235915408171*^-17, 4.479676160736736*^-12}","{0.9999999999996818, 3.3352533211847978*^-18, 3.1819580594056877*^-13}","{0.9999999999998976, 8.135052934851922*^-19, 1.0238458444393808*^-13}","{0.9999999999982598, 7.212092131411813*^-16, 1.7394803683025163*^-12}","{0.9999999999535405, 2.528327748298777*^-14, 4.6434211173733444*^-11}","{0.9999999996292954, 2.2064548096556012*^-13, 3.7048394776795394*^-10}","{0.9999999993717681, 2.5740722756821893*^-14, 6.282062620201779*^-10}","{0.9999999998245417, 8.064845301584357*^-15, 1.7545037566080028*^-10}","{0.9999999999966962, 1.3645082478350522*^-15, 3.3024053152356086*^-12}","{0.99999999999999, 4.077291150281324*^-18, 1.0023810639297077*^-14}","{1., 1.9933307407413767*^-23, 7.998364623557946*^-19}","{1., 5.090714183984158*^-27, 2.0835186838527746*^-22}","{1., 1.1486473667683185*^-25, 4.0535593353837*^-21}","{1., 5.833571905448103*^-20, 1.939969680057*^-17}","{0.9999999999999822, 1.4305852916695044*^-18, 1.778971018428084*^-14}","{0.999999999998846, 1.706720690526387*^-16, 1.153793551887497*^-12}","{0.9999999999918041, 2.117152375337428*^-15, 8.193737313553925*^-12}","{0.9999999999799634, 2.84979112455678*^-14, 2.0008126602011294*^-11}","{0.9999999999810489, 9.621159533400185*^-15, 1.89415446971667*^-11}","{0.9999999999885179, 6.5266773595898565*^-15, 1.1475708853300074*^-11}","{0.9999999999984808, 7.831150584178358*^-16, 1.5183033919695275*^-12}","{0.9999999999999476, 4.8740776012995605*^-18, 5.239933988221896*^-14}","{0.9999999999999782, 1.532661423315415*^-17, 2.1730648181273786*^-14}","{0.9999999999998876, 5.995879440487972*^-17, 1.1241797827539739*^-13}","{0.9999999999991815, 5.217513900536508*^-16, 8.179536285779475*^-13}","{0.9999999999960805, 3.2143469849689055*^-15, 3.916418530814031*^-12}","{0.999999999991142, 4.877792253736484*^-15, 8.853039118179984*^-12}","{0.9999999999856857, 1.0424125188732512*^-14, 1.4303802637379734*^-11}","{0.9999999999807825, 1.030897166936237*^-14, 1.920728159139835*^-11}","{0.999999999968709, 9.92562091932065*^-15, 3.1280960525911636*^-11}","{0.9999999999756928, 8.128354961328773*^-15, 2.4298909551281812*^-11}","{0.9999999999966172, 1.3308805640044902*^-15, 3.3815490729092914*^-12}","{0.999999999999535, 1.6515470263852328*^-16, 4.646348077346479*^-13}","{0.9999999999996463, 1.5387232610546693*^-16, 3.5356355574231926*^-13}","{0.9999999999994398, 3.3717549566236495*^-16, 5.597115562259615*^-13}","{0.9999999999986287, 1.016643092270414*^-15, 1.3703354426684193*^-12}","{0.9999999999959281, 3.327582984420603*^-15, 4.068491765275279*^-12}","{0.9999999999773079, 1.1762612526462268*^-14, 2.2680408220460157*^-11}","{0.999999999865026, 9.058673903862169*^-14, 1.348833724887891*^-10}","{0.9999999995985978, 3.009403149570841*^-13, 4.01101388060435*^-10}","{0.999999999323375, 1.6647126522027017*^-13, 6.764585164197067*^-10}","{0.9999999994960844, 1.2185298454379862*^-11, 4.917302318207404*^-10}","{0.9999999998075519, 2.61514102547975*^-13, 1.921865173684884*^-10}","{0.9999999999647549, 1.8712610274265997*^-14, 3.5226511837637*^-11}","{0.9999999999917895, 8.139310709300053*^-15, 8.202228580920394*^-12}","{0.9999999999922833, 8.597124006874435*^-15, 7.707971177733699*^-12}","{0.9999999999939588, 6.474119090019621*^-15, 6.034697093927382*^-12}","{0.9999999999914986, 4.89227535155493*^-15, 8.496572104614448*^-12}","{0.999999989818609, 1.0170222043975546*^-8, 1.116884071595126*^-11}","{0.9999999999913685, 3.227741373463209*^-15, 8.628255875276004*^-12}","{0.9999999999977065, 6.958366628495809*^-14, 2.223898611596084*^-12}","{0.9999999999998683, 4.719997299609325*^-15, 1.270119602438471*^-13}","{0.9999999999999967, 1.1112064649240685*^-16, 3.0554128604462467*^-15}","{0.9999999999999998, 5.454587200596228*^-19, 2.0122993776232034*^-16}","{0.9999999999999996, 1.1690698114986123*^-18, 3.955200825524885*^-16}","{0.9999999999997882, 2.0810742861581995*^-13, 3.707636263228856*^-15}","{0.9999999999999569, 3.434440262203236*^-17, 4.318049514010157*^-14}","{0.9999999999994325, 2.3052298029785505*^-16, 5.674263302854829*^-13}","{0.9999999999955569, 8.810733171645304*^-16, 4.442213672010496*^-12}","{0.9999999999426825, 4.8266741652577446*^-15, 5.731255373268076*^-11}","{0.9999999998123896, 9.463140657900927*^-15, 1.876008747065731*^-10}","{0.9999999999386036, 3.5781716221239315*^-15, 6.13927905554211*^-11}","{0.9999999999967331, 3.8242401149969635*^-16, 3.266420138852219*^-12}","{0.9999999999999261, 2.6354780537563352*^-17, 7.384448480717425*^-14}","{0.9999999999999916, 2.1793839169934723*^-18, 8.442708524996651*^-15}","{0.9999999999999918, 7.200003664574143*^-18, 8.322930695520269*^-15}","{0.9999999999999722, 1.6318216936571558*^-17, 2.7753378989818153*^-14}","{0.9999999999997304, 1.1003530604368127*^-16, 2.6967120546399055*^-13}","{0.9999999999971083, 5.319556817915652*^-16, 2.891168836749793*^-12}","{0.9999999999265621, 6.977228779653355*^-15, 7.343111819308057*^-11}","{0.9999999996262192, 2.271056250074439*^-14, 3.7375819925650675*^-10}","{0.9999999998630802, 8.380710508667912*^-15, 1.3691135756031578*^-10}","{0.9999999999944909, 5.202700920454622*^-16, 5.5087662181638684*^-12}","{0.9999999999999789, 4.333489741722204*^-18, 2.0984152283441248*^-14}","{0.9999999999999998, 8.781834593312612*^-20, 1.533420760143109*^-16}","{1., 6.211867578753765*^-20, 7.155576994831437*^-17}","{0.9999999999999998, 1.2314424365856236*^-18, 3.2352760250440746*^-16}","{0.9999999999999949, 2.2495427323195558*^-18, 5.193204555485902*^-15}","{0.9999999999999423, 1.2972783827896661*^-17, 5.763051258912271*^-14}","{0.9999999999967988, 3.5381158453231645*^-16, 3.2007292050272215*^-12}","{0.999999999925884, 8.498559388571482*^-15, 7.410761210764976*^-11}","{0.9999999998865055, 8.843973858642876*^-15, 1.1348568376305434*^-10}","{0.9999999999839206, 1.7584874464864622*^-15, 1.6077591551627757*^-11}","{0.9999999999998239, 3.3142478897913575*^-17, 1.7604875862090704*^-13}","{0.9999999999997067, 2.92454313675652*^-13, 9.97183341277531*^-16}","{1., 5.27260937797973*^-20, 8.830051977930514*^-17}","{1., 2.402619357041583*^-18, 1.0986203757769345*^-16}","{0.9999999999999991, 4.589391704296484*^-19, 8.911914898769422*^-16}","{0.9999999999999907, 5.2666869622425256*^-18, 9.288955791069892*^-15}","{0.9999999999980345, 4.599903143094641*^-16, 1.9650169924571964*^-12}","{0.999999999882432, 2.115705745829622*^-14, 1.1754687843604122*^-10}","{0.9999999998213314, 3.1894249471789916*^-14, 1.786366126710252*^-10}","{0.9999999999839091, 4.2047358830773934*^-15, 1.6086606716679278*^-11}","{0.9999999999999301, 2.318650495498108*^-17, 6.986671515695988*^-14}","{0.9999999999999998, 9.797856791958783*^-18, 1.8094769987131387*^-16}","{1., 9.674765350777942*^-19, 2.7164508160652065*^-17}","{1., 1.9077442119079494*^-18, 7.60812891323942*^-17}","{0.9999999999999993, 2.0380841632012843*^-19, 5.941326664198602*^-16}","{0.999999999999996, 1.2207035739073035*^-18, 3.986912326112209*^-15}","{0.9999999999990068, 9.318662899726111*^-16, 9.92235230083554*^-13}","{0.9999999998089062, 1.0363303101443418*^-14, 1.9108338956261205*^-10}","{0.9999999975949119, 1.2187463048842976*^-13, 2.404966282664841*^-9}","{0.9999999957562538, 2.5303568779148795*^-13, 4.243493056764797*^-9}","{0.999999999493921, 3.4866168326023934*^-14, 5.060441191818407*^-10}","{0.9999999999763698, 1.909691058993421*^-15, 2.3628271905455816*^-11}","{0.9999999999992324, 6.948166602170568*^-17, 7.675187197750674*^-13}","{0.9999999999998683, 1.8338355889171284*^-17, 1.3169788657070774*^-13}","{0.9999999999994247, 4.228333547765776*^-17, 5.752510492518371*^-13}","{0.9999999999722919, 2.6510845033178942*^-15, 2.770538464035344*^-11}","{0.9999999976805538, 5.988971881255883*^-12, 2.3134572760320434*^-9}","{0.9999999904666087, 9.873280194250832*^-10, 8.546063357048084*^-9}","{0.9999999995049196, 6.207003548580547*^-14, 4.950182391176269*^-10}","{0.9999999999980829, 3.27612225399661*^-16, 1.916829387209035*^-12}","{0.999999999999998, 6.629153668806131*^-19, 1.898128736461972*^-15}","{1., 2.1363797083446882*^-21, 2.4714528028641834*^-18}","{1., 1.9375237463668742*^-23, 3.695713391751488*^-20}","{1., 2.339040726185745*^-22, 3.949693028244642*^-19}","{0.9999999999999993, 1.8698633491570326*^-16, 5.046200323876224*^-16}","{0.9999989607209018, 1.039277690394605*^-6, 1.40776655083681*^-12}","{0.9999999970314115, 1.634973679546174*^-9, 1.3336147445240215*^-9}","{0.4033912278040418, 0.5966087514320007, 2.0763957580943413*^-8}","{0.9999999035090847, 6.633330130482189*^-11, 9.642458190259787*^-8}","{0.9999999873937576, 4.040698957215638*^-12, 1.260220148567695*^-8}","{0.9999999996709099, 9.151166046936634*^-14, 3.2899860611009064*^-10}","{0.9999999999959392, 1.3172361993070857*^-15, 4.059342875515587*^-12}","{0.9999999999999671, 1.3233931174199446*^-17, 3.2764918341195464*^-14}","{0.9999999999999982, 1.2237126568187817*^-18, 1.882967033230447*^-15}","{0.9999999999999951, 2.3629747368369884*^-18, 4.9149525571546594*^-15}","{0.9999999999996407, 1.5700907733495726*^-16, 3.5901903018750485*^-13}","{0.9999999999301465, 2.648622386990713*^-14, 6.982694418228543*^-11}","{0.9999999984950925, 4.561777928412705*^-13, 1.5044515450560583*^-9}","{0.9999999984482466, 3.2250797086896975*^-13, 1.551430895645374*^-9}","{0.9999999997576947, 2.550127630831394*^-14, 2.4227967589094545*^-10}","{0.9999999999836218, 1.835509715565748*^-15, 1.6376427674132403*^-11}","{0.9999999999983127, 2.841836361740885*^-16, 1.6871018471343335*^-12}","{0.9999999999999534, 1.1774378261650871*^-17, 4.660085202300637*^-14}","{0.999999999999998, 7.108329680225948*^-19, 1.988850992904368*^-15}","{0.9999999999999993, 3.322448564261242*^-19, 7.084118977177289*^-16}","{0.9999999999999796, 1.1467773391798763*^-17, 2.044537972560745*^-14}","{0.9999999999926972, 2.2184136499193965*^-12, 5.084364466072452*^-12}","{0.9999999996609701, 1.491445319195356*^-13, 3.3888079851105124*^-10}","{0.9999999987302393, 3.981007997987377*^-13, 1.269362705663509*^-9}","{0.9999999994403466, 1.0377637749710401*^-13, 5.595498406328134*^-10}","{0.99999999990305, 1.6411169052558786*^-14, 9.693359390684496*^-11}","{0.9999999999849676, 2.8308010736850962*^-15, 1.5029594264865252*^-11}","{0.9999999999978557, 4.507833264447495*^-16, 2.1438692866555454*^-12}","{0.999999999999245, 1.7568397883151475*^-16, 7.548376925033422*^-13}","{0.9999999999984404, 5.40748771554338*^-16, 1.5592634788306158*^-12}","{0.9999999999739144, 9.492166325213041*^-12, 1.6593400356709163*^-11}","{0.9999999997880891, 5.904697119986867*^-14, 2.118518680907338*^-10}","{0.9999999987412256, 3.3875403197672365*^-10, 9.200201959623275*^-10}","{0.999999999595524, 9.191611451430783*^-11, 3.125598848271737*^-10}","{0.9999999999781859, 7.878077841329653*^-15, 2.1806440016893297*^-11}","{0.9999999999974158, 8.150984252013581*^-16, 2.583338480938671*^-12}","{0.9999999999976887, 8.38089402520076*^-16, 2.3104226717426242*^-12}","{0.9999999999939564, 2.2522558500868153*^-15, 6.041375757836936*^-12}","{0.9999999999666978, 1.4579423265854417*^-14, 3.328763310052675*^-11}","{0.9996335171569646, 0.0003664824953045365, 3.4773095677604736*^-10}","{0.9999999942623086, 3.762958004490017*^-9, 1.974733481674158*^-9}","{0.9999999835257225, 8.841663276158373*^-9, 7.632614292879671*^-9}","{0.999999986328975, 8.145379005601268*^-12, 1.366287945041698*^-8}","{0.9999999949743108, 2.468899065401234*^-12, 5.023220320275798*^-9}","{0.9999999993440642, 3.8719614189609135*^-13, 6.555483965034545*^-10}","{0.999999999876674, 8.981115685840782*^-14, 1.232363845068517*^-10}","{0.999999999938946, 5.839627659222071*^-14, 6.099565447995494*^-11}","{0.9999999999142959, 1.0430108196196417*^-13, 8.559973833689148*^-11}","{0.9989975935007632, 0.0010024063721237023, 1.271131513620087*^-10}","{0.9999999997713998, 3.6192861039853954*^-13, 2.2823837343074703*^-10}"
